order_id,customer_id,order_date,order_status,region,primary_warehouse_id,order_subtotal,discount_amount,shipping_cost,tax_amount,order_total,payment_method,promo_id,cancelled_date,cancel_reason
ORD_0047790,CUST_13439,2023-03-11,COMPLETE,West,WH_5,82.68,0.0,0.0,6.61,89.29,Klarna,,,
ORD_0047791,CUST_13439,2023-05-17,COMPLETE,West,WH_4,215.64,0.0,0.0,17.25,232.89,PayPal,,,
ORD_0047792,CUST_13439,2023-05-24,COMPLETE,West,WH_4,323.58,0.0,0.0,25.89,349.47,Credit Card,,,
ORD_0047793,CUST_13439,2023-07-07,COMPLETE,West,WH_4,269.13,0.0,0.0,21.53,290.66,Credit Card,,,
ORD_0047794,CUST_13439,2023-08-04,COMPLETE,West,WH_4,108.28,0.0,0.0,8.66,116.94,PayPal,,,
ORD_0047795,CUST_13439,2023-08-19,CANCELED,West,WH_4,41.7,0.0,6.99,3.34,52.03,PayPal,,2023-08-21,Ordered by mistake
ORD_0047796,CUST_13439,2023-09-15,COMPLETE,West,WH_4,41.76,0.0,6.99,3.34,52.09,Credit Card,,,
ORD_0047797,CUST_13439,2023-11-14,COMPLETE,West,WH_5,108.88,0.0,0.0,8.71,117.59,Credit Card,,,
ORD_0047798,CUST_13439,2023-12-01,PROCESSING,West,WH_4,41.93,0.0,6.99,3.35,52.27,Credit Card,,,
ORD_0047799,CUST_13439,2023-12-14,PROCESSING,West,WH_4,176.21,0.0,0.0,14.1,190.31,Apple Pay,,,
ORD_0047800,CUST_13439,2024-07-13,PENDING,West,WH_4,64.92,0.0,6.99,5.19,77.1,Apple Pay,,,
ORD_0047801,CUST_13440,2024-09-11,COMPLETE,East,WH_3,195.69,0.0,0.0,15.66,211.35,Credit Card,,,
ORD_0047802,CUST_13440,2024-12-30,COMPLETE,East,WH_3,60.82,0.0,6.99,4.87,72.68,Credit Card,,,
ORD_0047803,CUST_13441,2023-11-20,COMPLETE,South,WH_2,108.91,0.33,0.0,8.69,117.27,Credit Card,PRM04,,
ORD_0047804,CUST_13441,2023-11-20,COMPLETE,South,WH_2,326.73,0.98,0.0,26.06,351.81,Credit Card,PRM04,,
ORD_0047805,CUST_13441,2024-02-01,COMPLETE,South,WH_2,88.54,0.0,0.0,7.08,95.62,Credit Card,,,
ORD_0047806,CUST_13441,2024-04-10,COMPLETE,South,WH_5,243.94,0.0,0.0,19.52,263.46,Klarna,,,
ORD_0047807,CUST_13442,2023-07-19,COMPLETE,South,WH_2,108.19,0.27,0.0,8.63,116.55,Apple Pay,PRM03,,
ORD_0047808,CUST_13442,2023-08-01,COMPLETE,South,WH_5,108.26,0.27,0.0,8.64,116.63,Credit Card,PRM03,,
ORD_0047809,CUST_13442,2023-10-09,COMPLETE,South,WH_2,44.0,0.0,6.99,3.52,54.51,PayPal,,,
ORD_0047810,CUST_13442,2023-10-13,CLOSED,South,WH_2,59.39,0.0,6.99,4.75,71.13,Credit Card,,,
ORD_0047811,CUST_13442,2023-10-31,COMPLETE,South,WH_5,326.4,0.0,0.0,26.11,352.51,Credit Card,,,
ORD_0047812,CUST_13442,2024-01-15,COMPLETE,South,WH_2,72.82,0.0,6.99,5.83,85.64,Credit Card,,,
ORD_0047813,CUST_13442,2024-07-29,PENDING,South,WH_2,110.39,0.0,0.0,8.83,119.22,Apple Pay,,,
ORD_0047814,CUST_13443,2024-04-12,COMPLETE,South,WH_2,84.46,0.17,0.0,6.74,91.03,Debit Card,PRM07,,
ORD_0047815,CUST_13443,2024-04-15,COMPLETE,South,WH_3,109.78,0.0,0.0,8.78,118.56,Apple Pay,,,
ORD_0047816,CUST_13444,2023-11-21,COMPLETE,North,WH_1,232.93,0.0,0.0,18.63,251.56,Klarna,,,
ORD_0047817,CUST_13444,2023-12-15,CLOSED,North,WH_1,109.06,0.0,0.0,8.72,117.78,Credit Card,,,
ORD_0047818,CUST_13444,2023-12-18,COMPLETE,North,WH_1,109.08,0.0,0.0,8.73,117.81,PayPal,,,
ORD_0047819,CUST_13444,2024-01-18,COMPLETE,North,WH_1,228.66,0.0,0.0,18.29,246.95,Credit Card,,,
ORD_0047820,CUST_13444,2024-09-02,COMPLETE,North,WH_1,188.11,0.28,0.0,15.03,202.86,Klarna,PRM09,,
ORD_0047821,CUST_13444,2024-10-24,COMPLETE,North,WH_1,60.6,0.0,6.99,4.85,72.44,Credit Card,,,
ORD_0047822,CUST_13444,2024-12-24,COMPLETE,North,WH_1,17.96,0.04,6.99,1.43,26.34,Credit Card,PRM11,,
ORD_0047823,CUST_13445,2024-01-12,COMPLETE,West,WH_4,90.28,0.0,0.0,7.22,97.5,Apple Pay,,,
ORD_0047824,CUST_13445,2024-01-15,COMPLETE,West,WH_1,267.98,0.0,0.0,21.44,289.42,Credit Card,,,
ORD_0047825,CUST_13445,2024-08-21,COMPLETE,West,WH_3,50.08,0.0,6.99,4.01,61.08,Credit Card,,,
ORD_0047826,CUST_13445,2024-08-27,COMPLETE,West,WH_1,60.39,0.0,6.99,4.83,72.21,Debit Card,,,
ORD_0047827,CUST_13445,2024-09-25,COMPLETE,West,WH_4,155.38,0.0,0.0,12.43,167.81,Klarna,,,
ORD_0047828,CUST_13446,2023-11-15,COMPLETE,North,WH_1,217.76,0.0,0.0,17.42,235.18,Credit Card,,,
ORD_0047829,CUST_13447,2023-01-08,COMPLETE,North,WH_5,115.7,0.0,0.0,9.26,124.96,Debit Card,,,
ORD_0047830,CUST_13447,2023-03-15,COMPLETE,North,WH_1,177.22,0.0,0.0,14.18,191.4,Credit Card,,,
ORD_0047831,CUST_13447,2023-03-18,CLOSED,North,WH_1,73.63,0.0,6.99,5.89,86.51,Klarna,,,
ORD_0047832,CUST_13447,2023-06-19,COMPLETE,North,WH_1,299.14,0.0,0.0,23.93,323.07,Credit Card,,,
ORD_0047833,CUST_13447,2023-12-06,COMPLETE,North,WH_2,197.27,0.0,0.0,15.78,213.05,Credit Card,,,
ORD_0047834,CUST_13448,2024-08-13,COMPLETE,South,WH_2,263.47,0.0,0.0,21.08,284.55,Credit Card,,,
ORD_0047835,CUST_13448,2024-11-30,COMPLETE,South,WH_4,45.12,0.0,6.99,3.61,55.72,PayPal,,,
ORD_0047836,CUST_13449,2023-05-18,COMPLETE,West,WH_4,166.74,0.0,0.0,13.34,180.08,Debit Card,,,
ORD_0047837,CUST_13450,2023-09-12,COMPLETE,East,WH_3,57.42,0.0,6.99,4.59,69.0,Credit Card,,,
ORD_0047838,CUST_13450,2024-04-05,COMPLETE,East,WH_3,109.72,0.0,0.0,8.78,118.5,Credit Card,,,
ORD_0047839,CUST_13451,2023-08-22,COMPLETE,East,WH_3,258.49,0.0,0.0,20.68,279.17,Credit Card,,,
ORD_0047840,CUST_13451,2024-01-12,COMPLETE,East,WH_5,151.25,0.0,0.0,12.1,163.35,Apple Pay,,,
ORD_0047841,CUST_13451,2024-04-08,COMPLETE,East,WH_1,88.86,0.18,0.0,7.09,95.77,Debit Card,PRM07,,
ORD_0047842,CUST_13451,2024-08-11,COMPLETE,East,WH_3,150.65,0.0,0.0,12.05,162.7,Credit Card,,,
ORD_0047843,CUST_13451,2024-08-14,COMPLETE,East,WH_2,130.23,0.0,0.0,10.42,140.65,PayPal,,,
ORD_0047844,CUST_13452,2023-11-26,COMPLETE,South,WH_1,217.9,0.66,0.0,17.38,234.62,PayPal,PRM04,,
ORD_0047845,CUST_13452,2024-01-14,COMPLETE,South,WH_2,59.69,0.0,6.99,4.78,71.46,Credit Card,,,
ORD_0047846,CUST_13452,2024-02-17,COMPLETE,South,WH_2,42.11,0.0,6.99,3.37,52.47,Credit Card,,,
ORD_0047847,CUST_13453,2023-07-12,COMPLETE,South,WH_4,216.3,0.0,0.0,17.3,233.6,Apple Pay,,,
ORD_0047848,CUST_13453,2023-10-10,COMPLETE,South,WH_4,152.67,0.0,0.0,12.21,164.88,Credit Card,,,
ORD_0047849,CUST_13453,2023-11-12,COMPLETE,South,WH_4,259.76,0.0,0.0,20.78,280.54,PayPal,,,
ORD_0047850,CUST_13453,2024-02-08,COMPLETE,South,WH_2,49.94,0.07,6.99,3.99,60.85,Credit Card,PRM06,,
ORD_0047851,CUST_13453,2024-02-24,COMPLETE,South,WH_2,42.13,0.0,6.99,3.37,52.49,Credit Card,,,
ORD_0047852,CUST_13453,2024-05-30,COMPLETE,South,WH_1,64.77,0.0,6.99,5.18,76.94,Apple Pay,,,
ORD_0047853,CUST_13454,2023-11-26,COMPLETE,North,WH_1,83.84,0.25,0.0,6.69,90.28,Apple Pay,PRM04,,
ORD_0047854,CUST_13454,2023-11-29,COMPLETE,North,WH_1,51.55,0.0,6.99,4.12,62.66,Credit Card,,,
ORD_0047855,CUST_13454,2024-01-05,COMPLETE,North,WH_1,84.02,0.0,0.0,6.72,90.74,Credit Card,,,
ORD_0047856,CUST_13455,2023-10-11,COMPLETE,East,WH_3,44.0,0.0,6.99,3.52,54.51,PayPal,,,
ORD_0047857,CUST_13455,2024-01-01,PROCESSING,East,WH_2,84.0,0.0,0.0,6.72,90.72,Credit Card,,,
ORD_0047858,CUST_13455,2024-02-14,PROCESSING,East,WH_3,44.3,0.0,6.99,3.54,54.83,Apple Pay,,,
ORD_0047859,CUST_13456,2023-03-31,PENDING_PAYMENT,North,WH_1,192.46,0.0,0.0,15.4,207.86,PayPal,,,
ORD_0047860,CUST_13456,2023-04-21,COMPLETE,North,WH_1,381.84,0.0,0.0,30.55,412.39,Debit Card,,,
ORD_0047861,CUST_13456,2023-05-26,COMPLETE,North,WH_1,58.94,0.0,6.99,4.72,70.65,Credit Card,,,
ORD_0047862,CUST_13456,2023-06-01,COMPLETE,North,WH_2,83.04,0.0,0.0,6.64,89.68,Credit Card,,,
ORD_0047863,CUST_13456,2023-11-15,COMPLETE,North,WH_4,150.78,0.0,0.0,12.06,162.84,PayPal,,,
ORD_0047864,CUST_13456,2024-02-12,COMPLETE,North,WH_1,109.41,0.0,0.0,8.75,118.16,Credit Card,,,
ORD_0047865,CUST_13456,2024-02-24,COMPLETE,North,WH_1,48.65,0.0,6.99,3.89,59.53,PayPal,,,
ORD_0047866,CUST_13456,2024-03-20,COMPLETE,North,WH_1,159.29,0.0,0.0,12.74,172.03,Klarna,,,
ORD_0047867,CUST_13456,2024-09-02,COMPLETE,North,WH_1,64.1,0.1,6.99,5.12,76.11,Credit Card,PRM09,,
ORD_0047868,CUST_13458,2023-11-13,CLOSED,North,WH_1,326.61,0.0,0.0,26.13,352.74,Debit Card,,,
ORD_0047869,CUST_13458,2024-01-13,COMPLETE,North,WH_5,149.61,0.0,0.0,11.97,161.58,Debit Card,,,
ORD_0047870,CUST_13458,2024-04-16,COMPLETE,North,WH_1,59.99,0.0,6.99,4.8,71.78,Debit Card,,,
ORD_0047871,CUST_13458,2024-09-07,COMPLETE,North,WH_1,122.56,0.0,0.0,9.8,132.36,Credit Card,,,
ORD_0047872,CUST_13458,2024-12-17,COMPLETE,North,WH_1,254.74,0.51,0.0,20.34,274.57,Credit Card,PRM11,,
ORD_0047873,CUST_13458,2024-12-20,COMPLETE,North,WH_4,42.8,0.0,6.99,3.42,53.21,Credit Card,,,
ORD_0047874,CUST_13459,2023-06-01,COMPLETE,East,WH_3,176.44,0.0,0.0,14.12,190.56,Klarna,,,
ORD_0047875,CUST_13459,2023-06-04,COMPLETE,East,WH_5,264.74,0.0,0.0,21.18,285.92,Apple Pay,,,
ORD_0047876,CUST_13459,2024-03-28,COMPLETE,East,WH_3,33.77,0.0,6.99,2.7,43.46,Credit Card,,,
ORD_0047877,CUST_13459,2024-06-08,COMPLETE,East,WH_3,49.88,0.0,6.99,3.99,60.86,PayPal,,,
ORD_0047878,CUST_13459,2024-10-20,COMPLETE,East,WH_3,22.62,0.0,6.99,1.81,31.42,Credit Card,,,
ORD_0047879,CUST_13459,2024-12-01,PENDING,East,WH_4,61.55,0.0,6.99,4.92,73.46,Debit Card,,,
ORD_0047880,CUST_13461,2023-06-04,COMPLETE,West,WH_1,166.12,0.0,0.0,13.29,179.41,PayPal,,,
ORD_0047881,CUST_13461,2023-06-13,CLOSED,West,WH_5,107.98,0.0,0.0,8.64,116.62,Credit Card,,,
ORD_0047882,CUST_13461,2023-08-08,COMPLETE,West,WH_4,49.07,0.0,6.99,3.93,59.99,Credit Card,,,
ORD_0047883,CUST_13461,2023-11-27,COMPLETE,West,WH_4,49.37,0.15,6.99,3.94,60.15,Debit Card,PRM04,,
ORD_0047884,CUST_13461,2023-12-09,COMPLETE,West,WH_4,180.87,0.0,0.0,14.47,195.34,Debit Card,,,
ORD_0047885,CUST_13461,2023-12-23,COMPLETE,West,WH_4,109.11,0.22,0.0,8.71,117.6,Debit Card,PRM05,,
ORD_0047886,CUST_13461,2024-02-16,CANCELED,West,WH_4,109.43,0.0,0.0,8.75,118.18,Credit Card,,2024-02-17,Changed mind
ORD_0047887,CUST_13461,2024-05-31,COMPLETE,West,WH_4,110.05,0.0,0.0,8.8,118.85,Credit Card,,,
ORD_0047888,CUST_13461,2024-06-21,COMPLETE,West,WH_4,110.17,0.0,0.0,8.81,118.98,Credit Card,,,
ORD_0047889,CUST_13462,2024-10-19,COMPLETE,South,WH_1,221.74,0.0,0.0,17.74,239.48,Debit Card,,,
ORD_0047890,CUST_13463,2023-03-28,COMPLETE,North,WH_1,41.37,0.0,6.99,3.31,51.67,Debit Card,,,
ORD_0047891,CUST_13463,2023-05-24,COMPLETE,North,WH_1,431.44,0.0,0.0,34.52,465.96,Apple Pay,,,
ORD_0047892,CUST_13463,2023-09-13,PENDING_PAYMENT,North,WH_2,36.17,0.0,6.99,2.89,46.05,Klarna,,,
ORD_0047893,CUST_13463,2024-04-30,ON_HOLD,North,WH_1,109.86,0.0,0.0,8.79,118.65,Credit Card,,,
ORD_0047894,CUST_13463,2024-07-11,COMPLETE,North,WH_2,160.96,0.0,0.0,12.88,173.84,Credit Card,,,
ORD_0047895,CUST_13464,2024-02-01,COMPLETE,East,WH_4,328.02,0.0,0.0,26.24,354.26,Debit Card,,,
ORD_0047896,CUST_13465,2024-12-20,COMPLETE,North,WH_1,110.21,0.22,0.0,8.8,118.79,Credit Card,PRM11,,
ORD_0047897,CUST_13466,2023-07-12,COMPLETE,East,WH_3,149.76,0.0,0.0,11.98,161.74,Credit Card,,,
ORD_0047898,CUST_13466,2024-02-26,COMPLETE,East,WH_3,109.49,0.0,0.0,8.76,118.25,Credit Card,,,
ORD_0047899,CUST_13467,2023-08-30,COMPLETE,North,WH_1,93.03,0.0,0.0,7.44,100.47,Credit Card,,,
ORD_0047900,CUST_13467,2024-02-07,COMPLETE,North,WH_5,258.06,0.0,0.0,20.64,278.7,Debit Card,,,
ORD_0047901,CUST_13467,2024-02-27,COMPLETE,North,WH_4,44.33,0.0,6.99,3.55,54.87,Credit Card,,,
ORD_0047902,CUST_13467,2024-03-03,COMPLETE,North,WH_1,49.62,0.17,6.99,3.96,60.4,Credit Card,PRM12,,
ORD_0047903,CUST_13467,2024-04-01,COMPLETE,North,WH_1,158.42,0.32,0.0,12.65,170.75,Credit Card,PRM07,,
ORD_0047904,CUST_13467,2024-06-05,COMPLETE,North,WH_4,110.08,0.0,0.0,8.81,118.89,Klarna,,,
ORD_0047905,CUST_13467,2024-09-07,COMPLETE,North,WH_1,183.84,0.0,0.0,14.71,198.55,Credit Card,,,
ORD_0047906,CUST_13467,2024-09-21,COMPLETE,North,WH_1,53.3,0.0,6.99,4.26,64.55,Credit Card,,,
ORD_0047907,CUST_13467,2024-09-24,COMPLETE,North,WH_1,110.73,0.0,0.0,8.86,119.59,Credit Card,,,
ORD_0047908,CUST_13467,2024-10-02,COMPLETE,North,WH_1,286.15,0.0,0.0,22.89,309.04,PayPal,,,
ORD_0047909,CUST_13467,2024-11-23,COMPLETE,North,WH_1,76.71,0.0,0.0,6.14,82.85,Debit Card,,,
ORD_0047910,CUST_13468,2024-06-18,COMPLETE,West,WH_4,8.89,0.0,6.99,0.71,16.59,PayPal,,,
ORD_0047911,CUST_13470,2023-12-20,COMPLETE,East,WH_3,284.46,0.57,0.0,22.71,306.6,Debit Card,PRM05,,
ORD_0047912,CUST_13470,2024-04-11,COMPLETE,East,WH_2,219.5,0.44,0.0,17.52,236.58,PayPal,PRM07,,
ORD_0047913,CUST_13470,2024-08-12,COMPLETE,East,WH_3,69.1,0.0,6.99,5.53,81.62,Klarna,,,
ORD_0047914,CUST_13470,2024-11-24,COMPLETE,East,WH_2,85.3,0.0,0.0,6.82,92.12,Klarna,,,
ORD_0047915,CUST_13471,2024-07-12,CANCELED,South,WH_2,110.29,0.0,0.0,8.82,119.11,Credit Card,,2024-07-14,Delivery too slow
ORD_0047916,CUST_13471,2024-11-26,PROCESSING,South,WH_4,50.34,0.0,6.99,4.03,61.36,Credit Card,,,
ORD_0047917,CUST_13472,2023-07-12,COMPLETE,East,WH_1,83.22,0.0,0.0,6.66,89.88,Credit Card,,,
ORD_0047918,CUST_13472,2023-08-21,COMPLETE,East,WH_3,237.84,0.0,0.0,19.03,256.87,Debit Card,,,
ORD_0047919,CUST_13472,2023-09-10,COMPLETE,East,WH_3,108.5,0.0,0.0,8.68,117.18,PayPal,,,
ORD_0047920,CUST_13472,2023-12-04,COMPLETE,East,WH_3,277.54,0.0,0.0,22.2,299.74,Credit Card,,,
ORD_0047921,CUST_13472,2024-04-10,COMPLETE,East,WH_3,263.99,0.0,0.0,21.12,285.11,PayPal,,,
ORD_0047922,CUST_13472,2024-04-28,COMPLETE,East,WH_2,261.97,0.0,0.0,20.96,282.93,PayPal,,,
ORD_0047923,CUST_13472,2024-06-19,COMPLETE,East,WH_3,154.76,0.0,0.0,12.38,167.14,Credit Card,,,
ORD_0047924,CUST_13472,2024-07-21,COMPLETE,East,WH_3,160.34,0.4,0.0,12.8,172.74,PayPal,PRM08,,
ORD_0047925,CUST_13473,2024-07-03,ON_HOLD,South,WH_2,178.12,0.0,0.0,14.25,192.37,Debit Card,,,
ORD_0047926,CUST_13473,2024-09-18,COMPLETE,South,WH_2,134.46,0.0,0.0,10.76,145.22,Credit Card,,,
ORD_0047927,CUST_13473,2024-11-24,COMPLETE,South,WH_5,90.09,0.0,0.0,7.21,97.3,Credit Card,,,
ORD_0047928,CUST_13473,2024-12-05,CANCELED,South,WH_2,45.0,0.0,6.99,3.6,55.59,Credit Card,,2024-12-05,Changed mind
ORD_0047929,CUST_13473,2024-12-24,COMPLETE,South,WH_2,11.62,0.02,6.99,0.93,19.52,Credit Card,PRM11,,
ORD_0047930,CUST_13474,2023-10-08,CLOSED,South,WH_2,41.81,0.0,6.99,3.34,52.14,Credit Card,,,
ORD_0047931,CUST_13474,2023-12-23,PROCESSING,South,WH_1,52.52,0.0,6.99,4.2,63.71,Credit Card,,,
ORD_0047932,CUST_13474,2024-05-01,COMPLETE,South,WH_2,49.78,0.0,6.99,3.98,60.75,Debit Card,,,
ORD_0047933,CUST_13474,2024-05-04,COMPLETE,South,WH_2,126.84,0.0,0.0,10.15,136.99,Apple Pay,,,
ORD_0047934,CUST_13474,2024-05-30,COMPLETE,South,WH_1,110.04,0.0,0.0,8.8,118.84,Debit Card,,,
ORD_0047935,CUST_13475,2024-06-14,PROCESSING,North,WH_1,92.28,0.0,0.0,7.38,99.66,Debit Card,,,
ORD_0047936,CUST_13475,2024-06-19,COMPLETE,North,WH_1,110.16,0.0,0.0,8.81,118.97,PayPal,,,
ORD_0047937,CUST_13475,2024-09-03,COMPLETE,North,WH_1,85.12,0.13,0.0,6.8,91.79,Credit Card,PRM09,,
ORD_0047938,CUST_13476,2023-04-29,COMPLETE,East,WH_1,107.71,0.0,0.0,8.62,116.33,Debit Card,,,
ORD_0047939,CUST_13476,2023-05-22,COMPLETE,East,WH_3,309.57,0.0,0.0,24.77,334.34,Debit Card,,,
ORD_0047940,CUST_13476,2023-07-31,COMPLETE,East,WH_4,178.74,0.0,0.0,14.3,193.04,Credit Card,,,
ORD_0047941,CUST_13476,2023-09-06,COMPLETE,East,WH_5,99.01,0.0,0.0,7.92,106.93,Credit Card,,,
ORD_0047942,CUST_13476,2024-01-30,COMPLETE,East,WH_3,44.27,0.0,6.99,3.54,54.8,PayPal,,,
ORD_0047943,CUST_13476,2024-03-08,COMPLETE,East,WH_3,109.55,0.0,0.0,8.76,118.31,Klarna,,,
ORD_0047944,CUST_13476,2024-03-13,COMPLETE,East,WH_5,59.88,0.0,6.99,4.79,71.66,Credit Card,,,
ORD_0047945,CUST_13476,2024-03-16,COMPLETE,East,WH_3,109.6,0.0,0.0,8.77,118.37,PayPal,,,
ORD_0047946,CUST_13476,2024-05-29,COMPLETE,East,WH_3,220.06,0.0,0.0,17.6,237.66,Credit Card,,,
ORD_0047947,CUST_13476,2024-06-01,COMPLETE,East,WH_5,372.5,0.0,0.0,29.8,402.3,PayPal,,,
ORD_0047948,CUST_13476,2024-06-14,COMPLETE,East,WH_1,42.38,0.0,6.99,3.39,52.76,Credit Card,,,
ORD_0047949,CUST_13476,2024-10-23,COMPLETE,East,WH_2,39.78,0.0,6.99,3.18,49.95,Debit Card,,,
ORD_0047950,CUST_13476,2024-11-27,COMPLETE,East,WH_3,196.21,0.0,0.0,15.7,211.91,Credit Card,,,
ORD_0047951,CUST_13477,2024-04-11,COMPLETE,North,WH_1,42.23,0.0,6.99,3.38,52.6,Credit Card,,,
ORD_0047952,CUST_13477,2024-06-17,COMPLETE,North,WH_1,33.91,0.0,6.99,2.71,43.61,PayPal,,,
ORD_0047953,CUST_13477,2024-07-26,COMPLETE,North,WH_1,98.1,0.0,0.0,7.85,105.95,PayPal,,,
ORD_0047954,CUST_13477,2024-08-16,COMPLETE,North,WH_3,17.84,0.0,6.99,1.43,26.26,Apple Pay,,,
ORD_0047955,CUST_13478,2023-10-02,ON_HOLD,West,WH_4,152.61,0.0,0.0,12.21,164.82,Credit Card,,,
ORD_0047956,CUST_13478,2023-12-14,PENDING,West,WH_4,74.02,0.0,6.99,5.92,86.93,Credit Card,,,
ORD_0047957,CUST_13478,2023-12-19,COMPLETE,West,WH_4,109.08,0.22,0.0,8.71,117.57,Credit Card,PRM05,,
ORD_0047958,CUST_13478,2024-04-13,COMPLETE,West,WH_4,333.05,0.67,0.0,26.59,358.97,PayPal,PRM07,,
ORD_0047959,CUST_13478,2024-11-14,COMPLETE,West,WH_4,42.72,0.0,6.99,3.42,53.13,Credit Card,,,
ORD_0047960,CUST_13479,2024-08-07,PENDING,North,WH_1,44.72,0.0,6.99,3.58,55.29,Credit Card,,,
ORD_0047961,CUST_13479,2024-08-13,COMPLETE,North,WH_1,61.2,0.0,6.99,4.9,73.09,Credit Card,,,
ORD_0047962,CUST_13480,2024-09-26,COMPLETE,North,WH_2,42.61,0.0,6.99,3.41,53.01,Credit Card,,,
ORD_0047963,CUST_13480,2024-11-21,PROCESSING,North,WH_1,50.32,0.0,6.99,4.03,61.34,Credit Card,,,
ORD_0047964,CUST_13481,2024-11-19,COMPLETE,South,WH_2,60.68,0.0,6.99,4.85,72.52,Credit Card,,,
ORD_0047965,CUST_13483,2024-01-27,COMPLETE,North,WH_1,447.72,0.0,0.0,35.82,483.54,Credit Card,,,
ORD_0047966,CUST_13483,2024-01-30,COMPLETE,North,WH_1,42.07,0.0,6.99,3.37,52.43,Credit Card,,,
ORD_0047967,CUST_13483,2024-04-15,COMPLETE,North,WH_1,438.64,0.0,0.0,35.09,473.73,PayPal,,,
ORD_0047968,CUST_13483,2024-06-04,COMPLETE,North,WH_1,330.21,0.0,0.0,26.42,356.63,Credit Card,,,
ORD_0047969,CUST_13484,2024-08-07,COMPLETE,South,WH_2,110.44,0.0,0.0,8.84,119.28,Credit Card,,,
ORD_0047970,CUST_13485,2023-02-07,COMPLETE,North,WH_3,41.26,0.0,6.99,3.3,51.55,Debit Card,,,
ORD_0047971,CUST_13485,2023-03-06,COMPLETE,North,WH_1,58.69,0.0,6.99,4.7,70.38,Credit Card,,,
ORD_0047972,CUST_13485,2023-04-21,COMPLETE,North,WH_3,107.67,0.0,0.0,8.61,116.28,Credit Card,,,
ORD_0047973,CUST_13485,2023-11-30,COMPLETE,North,WH_2,108.97,0.0,0.0,8.72,117.69,Credit Card,,,
ORD_0047974,CUST_13485,2024-06-09,CANCELED,North,WH_5,110.1,0.0,0.0,8.81,118.91,Credit Card,,2024-06-09,Found cheaper elsewhere
ORD_0047975,CUST_13486,2024-12-07,PROCESSING,East,WH_3,180.26,0.0,0.0,14.42,194.68,Credit Card,,,
ORD_0047976,CUST_13486,2024-12-22,COMPLETE,East,WH_2,77.86,0.0,0.0,6.23,84.09,Klarna,,,
ORD_0047977,CUST_13487,2024-06-23,COMPLETE,South,WH_2,78.0,0.0,0.0,6.24,84.24,Klarna,,,
ORD_0047978,CUST_13487,2024-07-16,COMPLETE,South,WH_2,49.98,0.12,6.99,3.99,60.84,Debit Card,PRM08,,
ORD_0047979,CUST_13487,2024-08-03,COMPLETE,South,WH_1,87.67,0.0,0.0,7.01,94.68,Credit Card,,,
ORD_0047980,CUST_13488,2023-12-27,COMPLETE,South,WH_4,193.11,0.39,0.0,15.42,208.14,Credit Card,PRM05,,
ORD_0047981,CUST_13488,2024-01-12,CLOSED,South,WH_2,130.47,0.0,0.0,10.44,140.91,Credit Card,,,
ORD_0047982,CUST_13488,2024-08-09,COMPLETE,South,WH_2,110.46,0.0,0.0,8.84,119.3,PayPal,,,
ORD_0047983,CUST_13490,2024-10-05,COMPLETE,South,WH_5,50.2,0.0,6.99,4.02,61.21,Credit Card,,,
ORD_0047984,CUST_13493,2024-03-30,COMPLETE,North,WH_1,109.68,0.0,0.0,8.77,118.45,Credit Card,,,
ORD_0047985,CUST_13493,2024-08-27,COMPLETE,North,WH_5,241.68,0.36,0.0,19.31,260.63,PayPal,PRM09,,
ORD_0047986,CUST_13494,2023-12-08,COMPLETE,West,WH_3,117.82,0.0,0.0,9.43,127.25,Apple Pay,,,
ORD_0047987,CUST_13494,2024-02-16,COMPLETE,West,WH_4,109.43,0.0,0.0,8.75,118.18,Credit Card,,,
ORD_0047988,CUST_13494,2024-06-02,CANCELED,West,WH_4,262.47,0.0,0.0,21.0,283.47,Apple Pay,,2024-06-04,Delivery too slow
ORD_0047989,CUST_13494,2024-12-19,COMPLETE,West,WH_4,113.9,0.23,0.0,9.09,122.76,PayPal,PRM11,,
ORD_0047990,CUST_13496,2024-06-30,COMPLETE,North,WH_1,42.41,0.0,6.99,3.39,52.79,Credit Card,,,
ORD_0047991,CUST_13496,2024-09-23,COMPLETE,North,WH_3,61.33,0.0,6.99,4.91,73.23,Apple Pay,,,
ORD_0047992,CUST_13496,2024-10-14,COMPLETE,North,WH_2,350.42,0.0,0.0,28.03,378.45,Klarna,,,
ORD_0047993,CUST_13497,2024-04-13,COMPLETE,North,WH_5,109.76,0.22,0.0,8.76,118.3,Credit Card,PRM07,,
ORD_0047994,CUST_13497,2024-08-01,CANCELED,North,WH_1,110.41,0.0,0.0,8.83,119.24,Credit Card,,2024-08-03,Found cheaper elsewhere
ORD_0047995,CUST_13497,2024-12-19,COMPLETE,North,WH_1,11.62,0.0,6.99,0.93,19.54,PayPal,,,
ORD_0047996,CUST_13498,2024-07-18,COMPLETE,North,WH_1,49.01,0.0,6.99,3.92,59.92,Klarna,,,
ORD_0047997,CUST_13499,2024-06-30,COMPLETE,North,WH_1,11.51,0.0,6.99,0.92,19.42,Credit Card,,,
ORD_0047998,CUST_13500,2024-08-30,COMPLETE,West,WH_1,127.39,0.19,0.0,10.18,137.38,Credit Card,PRM09,,
ORD_0047999,CUST_13501,2024-04-21,COMPLETE,South,WH_2,180.7,0.0,0.0,14.46,195.16,Credit Card,,,
ORD_0048000,CUST_13501,2024-06-25,COMPLETE,South,WH_4,110.19,0.0,0.0,8.82,119.01,Apple Pay,,,
