date,product_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,safety_stock,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,lost_sales_qty,demand_forecast,days_of_cover
2024-02-03,PRD_0006,WH_4,SUP_002,West,2,201,25,20,3,0,5.33,11.18,0,0,0,0.71,438.6
2024-02-03,PRD_0006,WH_5,SUP_002,North,0,392,25,20,2,0,5.33,11.18,0,0,0,0.71,1397.8
2024-02-03,PRD_0007,WH_1,SUP_001,North,7,19,6,20,26,0,25.65,48.49,0,0,0,3.86,5.7
2024-02-03,PRD_0007,WH_2,SUP_001,South,9,13,8,20,20,0,25.65,48.49,0,0,0,4.86,5.2
2024-02-03,PRD_0007,WH_3,SUP_001,East,0,0,18,20,18,0,25.65,48.49,0,1,6,1.0,0.0
2024-02-03,PRD_0007,WH_4,SUP_001,West,1,10,7,20,17,0,25.65,48.49,0,0,0,4.0,4.2
2024-02-03,PRD_0007,WH_5,SUP_001,North,0,41,5,20,11,0,25.65,48.49,0,0,0,1.43,27.4
2024-02-03,PRD_0008,WH_1,SUP_004,North,0,366,7,20,2,0,30.44,63.22,0,0,0,0.29,1672.2
2024-02-03,PRD_0008,WH_2,SUP_004,South,0,583,7,20,2,0,30.44,63.22,0,0,0,0.29,2697.3
2024-02-03,PRD_0008,WH_3,SUP_004,East,0,309,7,20,1,0,30.44,63.22,0,0,0,0.43,1648.8
2024-02-03,PRD_0008,WH_4,SUP_004,West,0,230,7,20,1,0,30.44,63.22,0,0,0,0.0,1715.6
2024-02-03,PRD_0008,WH_5,SUP_004,North,0,259,7,20,1,0,30.44,63.22,0,0,0,0.0,2704.7
2024-02-03,PRD_0009,WH_1,SUP_003,North,0,164,10,20,9,0,18.68,25.76,0,0,0,1.43,130.2
2024-02-03,PRD_0009,WH_2,SUP_003,South,2,131,10,20,8,0,18.68,25.76,0,0,0,0.57,122.1
2024-02-03,PRD_0009,WH_3,SUP_003,East,0,45,10,20,7,0,18.68,25.76,0,0,0,1.14,46.8
2024-02-03,PRD_0009,WH_4,SUP_003,West,1,240,10,20,6,0,18.68,25.76,0,0,0,0.43,269.9
2024-02-03,PRD_0009,WH_5,SUP_003,North,0,510,10,20,4,0,18.68,25.76,0,0,0,0.57,812.2
2024-02-03,PRD_0010,WH_1,SUP_007,North,1,187,22,20,3,0,15.53,21.83,0,0,0,0.14,415.5
2024-02-03,PRD_0010,WH_2,SUP_007,South,0,418,22,20,2,0,15.53,21.83,0,0,0,0.43,1300.2
2024-02-03,PRD_0010,WH_3,SUP_007,East,0,453,22,20,2,0,15.53,21.83,0,0,0,0.0,1471.7
2024-02-03,PRD_0010,WH_4,SUP_007,West,0,175,22,20,2,0,15.53,21.83,0,0,0,0.0,589.5
2024-02-03,PRD_0010,WH_5,SUP_007,North,0,323,22,20,1,0,15.53,21.83,0,0,0,0.29,1762.0
2024-02-03,PRD_0011,WH_1,SUP_008,North,0,263,14,20,5,0,30.07,62.99,0,0,0,0.43,401.4
2024-02-03,PRD_0011,WH_2,SUP_008,South,0,540,14,20,4,0,30.07,62.99,0,0,0,0.0,996.8
2024-02-03,PRD_0011,WH_3,SUP_008,East,0,192,14,20,3,0,30.07,62.99,0,0,0,0.43,387.7
2024-02-03,PRD_0011,WH_4,SUP_008,West,0,462,14,20,3,0,30.07,62.99,0,0,0,1.57,1023.4
2024-02-03,PRD_0011,WH_5,SUP_008,North,0,217,14,20,2,0,30.07,62.99,0,0,0,0.43,830.5
2024-02-03,PRD_0012,WH_1,SUP_002,North,1,281,25,26,7,0,6.02,8.64,0,0,0,1.0,284.5
2024-02-03,PRD_0012,WH_2,SUP_002,South,5,189,25,20,5,0,6.02,8.64,0,0,0,0.29,248.9
2024-02-03,PRD_0012,WH_3,SUP_002,East,0,415,25,20,5,0,6.02,8.64,0,0,0,0.43,583.4
2024-02-03,PRD_0012,WH_4,SUP_002,West,0,148,25,20,4,0,6.02,8.64,0,0,0,0.86,253.4
2024-02-03,PRD_0012,WH_5,SUP_002,North,0,351,25,20,3,0,6.02,8.64,0,0,0,0.29,841.2
2024-02-03,PRD_0013,WH_1,SUP_004,North,10,150,6,86,82,0,27.55,41.18,0,0,0,12.71,13.9
2024-02-03,PRD_0013,WH_2,SUP_004,South,16,33,6,67,64,0,27.55,41.18,0,0,0,12.0,3.9
2024-02-03,PRD_0013,WH_3,SUP_004,East,0,0,22,60,58,0,27.55,41.18,0,1,9,3.57,0.0
2024-02-03,PRD_0013,WH_4,SUP_004,West,9,45,6,55,52,0,27.55,41.18,0,0,0,7.57,7.1
2024-02-03,PRD_0013,WH_5,SUP_004,North,3,52,9,35,33,0,27.55,41.18,0,0,0,3.0,12.1
2024-02-03,PRD_0014,WH_1,SUP_003,North,0,189,10,20,1,0,33.36,56.5,0,0,0,0.0,1161.0
2024-02-03,PRD_0014,WH_2,SUP_003,South,0,434,10,20,1,0,33.36,56.5,0,0,0,0.0,2858.1
2024-02-03,PRD_0014,WH_3,SUP_003,East,0,581,10,20,1,0,33.36,56.5,0,0,0,0.0,3896.4
2024-02-03,PRD_0014,WH_4,SUP_003,West,0,237,10,20,1,0,33.36,56.5,0,0,0,0.0,2310.0
2024-02-03,PRD_0014,WH_5,SUP_003,North,0,471,10,20,0,0,33.36,56.5,0,0,0,0.0,7651.1
2024-02-03,PRD_0015,WH_1,SUP_007,North,5,46,37,95,29,0,36.49,58.48,0,0,0,5.0,13.2
2024-02-03,PRD_0015,WH_2,SUP_007,South,7,120,25,74,22,0,36.49,58.48,0,0,0,4.43,44.0
2024-02-03,PRD_0015,WH_3,SUP_007,East,6,174,7,69,21,0,36.49,58.48,0,0,0,5.29,68.1
2024-02-03,PRD_0015,WH_4,SUP_007,West,8,26,22,59,18,0,36.49,58.48,0,0,0,2.29,10.5
2024-02-03,PRD_0015,WH_5,SUP_007,North,2,84,20,37,11,0,36.49,58.48,0,0,0,1.29,52.4
2024-02-03,PRD_0016,WH_1,SUP_004,North,2,209,7,20,3,0,17.25,24.87,0,0,0,0.43,475.9
2024-02-03,PRD_0016,WH_2,SUP_004,South,0,487,7,20,2,0,17.25,24.87,0,0,0,0.0,1447.1
2024-02-03,PRD_0016,WH_3,SUP_004,East,0,242,7,20,2,0,17.25,24.87,0,0,0,0.14,842.4
2024-02-03,PRD_0016,WH_4,SUP_004,West,0,558,7,20,2,0,17.25,24.87,0,0,0,0.29,2102.6
2024-02-03,PRD_0016,WH_5,SUP_004,North,0,535,7,20,1,0,17.25,24.87,0,0,0,0.29,3079.4
2024-02-03,PRD_0017,WH_1,SUP_005,North,2,167,20,20,3,0,18.77,35.67,0,0,0,0.43,416.6
2024-02-03,PRD_0017,WH_2,SUP_005,South,0,608,20,20,2,0,18.77,35.67,0,0,0,0.86,2222.2
2024-02-03,PRD_0017,WH_3,SUP_005,East,0,239,20,20,2,0,18.77,35.67,0,0,0,0.57,794.1
2024-02-03,PRD_0017,WH_4,SUP_005,West,0,386,20,20,2,0,18.77,35.67,0,0,0,0.0,1774.6
2024-02-03,PRD_0017,WH_5,SUP_005,North,0,488,20,20,1,0,18.77,35.67,0,0,0,0.0,3272.7
2024-02-03,PRD_0018,WH_1,SUP_006,North,0,10,16,41,15,0,24.44,47.56,0,0,0,2.57,5.2
2024-02-03,PRD_0018,WH_2,SUP_006,South,3,41,18,32,12,0,24.44,47.56,0,0,0,3.29,25.2
2024-02-03,PRD_0018,WH_3,SUP_006,East,4,14,13,31,11,0,24.44,47.56,0,0,0,1.14,9.2
2024-02-03,PRD_0018,WH_4,SUP_006,West,4,122,18,26,10,0,24.44,47.56,0,0,0,2.29,91.4
2024-02-03,PRD_0018,WH_5,SUP_006,North,1,42,18,20,6,0,24.44,47.56,0,0,0,0.57,50.4
2024-02-03,PRD_0019,WH_1,SUP_002,North,2,62,25,20,5,0,23.71,32.95,0,0,0,1.29,98.1
2024-02-03,PRD_0019,WH_2,SUP_002,South,0,265,25,20,4,0,23.71,32.95,0,0,0,0.29,452.6
2024-02-03,PRD_0019,WH_3,SUP_002,East,1,106,25,20,4,0,23.71,32.95,0,0,0,0.86,195.2
2024-02-03,PRD_0019,WH_4,SUP_002,West,1,507,25,20,3,0,23.71,32.95,0,0,0,0.14,1074.3
2024-02-03,PRD_0019,WH_5,SUP_002,North,0,245,25,20,2,0,23.71,32.95,0,0,0,0.57,891.0
2024-02-03,PRD_0020,WH_1,SUP_001,North,0,425,5,20,6,0,31.44,47.54,0,0,0,1.0,486.2
2024-02-03,PRD_0020,WH_2,SUP_001,South,2,312,5,20,4,0,31.44,47.54,0,0,0,1.14,508.0
2024-02-03,PRD_0020,WH_3,SUP_001,East,2,458,5,20,4,0,31.44,47.54,0,0,0,0.14,871.9
2024-02-03,PRD_0020,WH_4,SUP_001,West,4,270,5,20,3,0,31.44,47.54,0,0,0,0.29,556.0
2024-02-03,PRD_0020,WH_5,SUP_001,North,0,557,5,20,2,0,31.44,47.54,0,0,0,0.14,1696.5
2024-02-03,PRD_0021,WH_1,SUP_002,North,11,62,32,126,34,0,31.59,43.33,0,0,0,4.71,14.3
2024-02-03,PRD_0021,WH_2,SUP_002,South,4,119,51,97,26,0,31.59,43.33,0,0,0,4.29,38.6
2024-02-03,PRD_0021,WH_3,SUP_002,East,2,158,18,87,23,0,31.59,43.33,0,0,0,3.71,55.5
2024-02-03,PRD_0021,WH_4,SUP_002,West,5,3,31,79,21,0,31.59,43.33,0,0,0,4.14,1.1
2024-02-03,PRD_0021,WH_5,SUP_002,North,1,85,25,54,14,0,31.59,43.33,0,0,0,2.86,42.6
2024-02-03,PRD_0022,WH_1,SUP_001,North,1,98,5,20,10,0,26.9,48.86,0,0,0,2.0,71.9
2024-02-03,PRD_0022,WH_2,SUP_001,South,5,74,5,20,7,0,26.9,48.86,0,0,0,0.86,70.3
2024-02-03,PRD_0022,WH_3,SUP_001,East,0,310,5,20,7,0,26.9,48.86,0,0,0,0.86,305.8
2024-02-03,PRD_0022,WH_4,SUP_001,West,1,306,5,20,6,0,26.9,48.86,0,0,0,1.0,354.5
2024-02-03,PRD_0022,WH_5,SUP_001,North,2,169,5,20,4,0,26.9,48.86,0,0,0,0.43,295.5
2024-02-03,PRD_0023,WH_1,SUP_007,North,2,223,22,20,4,0,17.01,28.32,0,0,0,1.0,402.5
2024-02-03,PRD_0023,WH_2,SUP_007,South,1,384,22,20,3,0,17.01,28.32,0,0,0,0.86,888.3
2024-02-03,PRD_0023,WH_3,SUP_007,East,0,341,22,20,3,0,17.01,28.32,0,0,0,0.29,836.5
2024-02-03,PRD_0023,WH_4,SUP_007,West,2,373,22,20,3,0,17.01,28.32,0,0,0,0.86,1017.4
2024-02-03,PRD_0023,WH_5,SUP_007,North,0,541,22,20,2,0,17.01,28.32,0,0,0,0.71,2312.7
2024-02-03,PRD_0024,WH_1,SUP_008,North,0,455,14,20,3,0,11.31,21.22,0,0,0,0.43,955.8
2024-02-03,PRD_0024,WH_2,SUP_008,South,2,537,14,20,3,0,11.31,21.22,0,0,0,0.71,1392.0
2024-02-03,PRD_0024,WH_3,SUP_008,East,1,190,14,20,2,0,11.31,21.22,0,0,0,0.57,593.5
2024-02-03,PRD_0024,WH_4,SUP_008,West,0,189,14,20,2,0,11.31,21.22,0,0,0,0.14,546.1
2024-02-03,PRD_0024,WH_5,SUP_008,North,0,187,14,20,1,0,11.31,21.22,0,0,0,0.0,876.3
2024-02-03,PRD_0025,WH_1,SUP_008,North,0,271,14,20,1,0,34.67,70.75,0,0,0,0.29,1851.4
2024-02-03,PRD_0025,WH_2,SUP_008,South,1,628,14,20,1,0,34.67,70.75,0,0,0,0.0,7286.8
2024-02-03,PRD_0025,WH_3,SUP_008,East,0,259,14,20,1,0,34.67,70.75,0,0,0,0.71,2427.3
2024-02-03,PRD_0025,WH_4,SUP_008,West,2,322,14,20,1,0,34.67,70.75,0,0,0,0.0,4441.2
2024-02-03,PRD_0025,WH_5,SUP_008,North,0,663,14,20,0,0,34.67,70.75,0,0,0,0.0,13462.6
2024-02-03,PRD_0026,WH_1,SUP_002,North,0,612,25,20,2,0,6.68,12.54,0,0,0,0.43,2024.3
2024-02-03,PRD_0026,WH_2,SUP_002,South,0,541,25,20,2,0,6.68,12.54,0,0,0,0.14,2456.3
2024-02-03,PRD_0026,WH_3,SUP_002,East,0,285,25,20,1,0,6.68,12.54,0,0,0,0.29,1417.2
2024-02-03,PRD_0026,WH_4,SUP_002,West,0,201,25,20,1,0,6.68,12.54,0,0,0,0.14,986.1
2024-02-03,PRD_0026,WH_5,SUP_002,North,0,578,25,20,1,0,6.68,12.54,0,0,0,0.0,4592.6
2024-02-03,PRD_0027,WH_1,SUP_006,North,0,471,18,20,3,0,19.27,43.46,0,0,0,0.0,1069.3
2024-02-03,PRD_0027,WH_2,SUP_006,South,0,255,18,20,2,0,19.27,43.46,0,0,0,0.0,875.1
2024-02-03,PRD_0027,WH_3,SUP_006,East,0,522,18,20,2,0,19.27,43.46,0,0,0,0.0,1659.1
2024-02-03,PRD_0027,WH_4,SUP_006,West,0,374,18,20,2,0,19.27,43.46,0,0,0,0.0,1562.3
2024-02-03,PRD_0027,WH_5,SUP_006,North,0,407,18,20,1,0,19.27,43.46,0,0,0,0.0,2288.6
2024-02-03,PRD_0028,WH_1,SUP_008,North,0,652,14,24,12,0,12.41,17.28,0,0,0,0.0,503.3
2024-02-03,PRD_0028,WH_2,SUP_008,South,0,258,14,20,10,0,12.41,17.28,0,0,0,0.0,250.8
2024-02-03,PRD_0028,WH_3,SUP_008,East,0,447,14,20,9,0,12.41,17.28,0,0,0,0.0,418.4
2024-02-03,PRD_0028,WH_4,SUP_008,West,0,577,14,20,8,0,12.41,17.28,0,0,0,0.0,561.6
2024-02-03,PRD_0028,WH_5,SUP_008,North,0,585,14,20,5,0,12.41,17.28,0,0,0,0.0,814.5
2024-02-03,PRD_0029,WH_1,SUP_002,North,0,343,25,20,3,0,38.69,84.97,0,0,0,0.0,873.6
2024-02-03,PRD_0029,WH_2,SUP_002,South,0,519,25,20,2,0,38.69,84.97,0,0,0,0.0,1772.8
2024-02-03,PRD_0029,WH_3,SUP_002,East,0,480,25,20,2,0,38.69,84.97,0,0,0,0.0,1728.5
2024-02-03,PRD_0029,WH_4,SUP_002,West,0,601,25,20,2,0,38.69,84.97,0,0,0,0.0,2646.6
2024-02-03,PRD_0029,WH_5,SUP_002,North,0,461,25,20,1,0,38.69,84.97,0,0,0,0.0,3209.4
2024-02-03,PRD_0030,WH_1,SUP_007,North,0,418,22,38,12,0,34.77,59.28,0,0,0,0.0,369.5
2024-02-03,PRD_0030,WH_2,SUP_007,South,0,352,22,28,8,0,34.77,59.28,0,0,0,0.0,359.4
2024-02-03,PRD_0030,WH_3,SUP_007,East,0,351,22,26,8,0,34.77,59.28,0,0,0,0.0,423.4
2024-02-03,PRD_0030,WH_4,SUP_007,West,0,490,22,24,7,0,34.77,59.28,0,0,0,0.0,587.2
2024-02-03,PRD_0030,WH_5,SUP_007,North,0,607,22,20,4,0,34.77,59.28,0,0,0,0.0,960.4
2024-02-03,PRD_0031,WH_1,SUP_001,North,0,605,5,20,2,0,47.16,74.46,0,0,0,0.0,2377.7
2024-02-03,PRD_0031,WH_2,SUP_001,South,0,661,5,20,1,0,47.16,74.46,0,0,0,0.0,3137.6
2024-02-03,PRD_0031,WH_3,SUP_001,East,0,533,5,20,1,0,47.16,74.46,0,0,0,0.0,3193.6
2024-02-03,PRD_0031,WH_4,SUP_001,West,0,602,5,20,1,0,47.16,74.46,0,0,0,0.0,3465.1
2024-02-03,PRD_0031,WH_5,SUP_001,North,0,566,5,20,1,0,47.16,74.46,0,0,0,0.0,4755.7
2024-02-03,PRD_0032,WH_1,SUP_002,North,0,499,25,20,0,0,31.97,69.72,0,0,0,0.0,0.0
2024-02-03,PRD_0032,WH_2,SUP_002,South,0,464,25,20,0,0,31.97,69.72,0,0,0,0.0,0.0
2024-02-03,PRD_0032,WH_3,SUP_002,East,0,576,25,20,0,0,31.97,69.72,0,0,0,0.0,0.0
2024-02-03,PRD_0032,WH_4,SUP_002,West,0,570,25,20,0,0,31.97,69.72,0,0,0,0.0,0.0
2024-02-03,PRD_0032,WH_5,SUP_002,North,0,255,25,20,0,0,31.97,69.72,0,0,0,0.0,0.0
2024-02-03,PRD_0033,WH_1,SUP_008,North,0,262,14,20,3,0,27.53,40.93,0,0,0,0.0,676.8
2024-02-03,PRD_0033,WH_2,SUP_008,South,0,342,14,20,2,0,27.53,40.93,0,0,0,0.0,1087.0
2024-02-03,PRD_0033,WH_3,SUP_008,East,0,285,14,20,2,0,27.53,40.93,0,0,0,0.0,1232.8
2024-02-03,PRD_0033,WH_4,SUP_008,West,0,496,14,20,2,0,27.53,40.93,0,0,0,0.0,2083.8
2024-02-03,PRD_0033,WH_5,SUP_008,North,0,400,14,20,1,0,27.53,40.93,0,0,0,0.0,2520.7
2024-02-03,PRD_0034,WH_1,SUP_006,North,0,373,18,20,3,0,10.48,19.19,0,0,0,0.0,943.5
2024-02-03,PRD_0034,WH_2,SUP_006,South,0,640,18,20,2,0,10.48,19.19,0,0,0,0.0,2079.3
2024-02-03,PRD_0034,WH_3,SUP_006,East,0,306,18,20,2,0,10.48,19.19,0,0,0,0.0,1177.3
2024-02-03,PRD_0034,WH_4,SUP_006,West,0,563,18,20,2,0,10.48,19.19,0,0,0,0.0,2177.5
2024-02-03,PRD_0034,WH_5,SUP_006,North,0,507,18,20,1,0,10.48,19.19,0,0,0,0.0,3860.6
2024-02-03,PRD_0035,WH_1,SUP_001,North,0,635,5,20,1,0,41.19,83.6,0,0,0,0.0,6107.7
2024-02-03,PRD_0035,WH_2,SUP_001,South,0,251,5,20,1,0,41.19,83.6,0,0,0,0.0,2822.8
2024-02-03,PRD_0035,WH_3,SUP_001,East,0,688,5,20,0,0,41.19,83.6,0,0,0,0.0,13592.6
2024-02-03,PRD_0035,WH_4,SUP_001,West,0,554,5,20,0,0,41.19,83.6,0,0,0,0.0,11249.3
2024-02-03,PRD_0035,WH_5,SUP_001,North,0,578,5,20,0,0,41.19,83.6,0,0,0,0.0,15089.9
2024-02-03,PRD_0036,WH_1,SUP_008,North,0,363,14,20,2,0,22.89,37.45,0,0,0,0.0,1294.4
2024-02-03,PRD_0036,WH_2,SUP_008,South,0,479,14,20,1,0,22.89,37.45,0,0,0,0.0,2273.7
2024-02-03,PRD_0036,WH_3,SUP_008,East,0,561,14,20,1,0,22.89,37.45,0,0,0,0.0,3037.7
2024-02-03,PRD_0036,WH_4,SUP_008,West,0,690,14,20,1,0,22.89,37.45,0,0,0,0.0,3681.7
2024-02-03,PRD_0036,WH_5,SUP_008,North,0,483,14,20,1,0,22.89,37.45,0,0,0,0.0,3427.9
2024-02-03,PRD_0037,WH_1,SUP_004,North,0,692,7,20,0,0,17.89,39.87,0,0,0,0.0,13671.7
2024-02-03,PRD_0037,WH_2,SUP_004,South,0,489,7,20,0,0,17.89,39.87,0,0,0,0.0,10513.5
2024-02-03,PRD_0037,WH_3,SUP_004,East,0,538,7,20,0,0,17.89,39.87,0,0,0,0.0,10629.1
2024-02-03,PRD_0037,WH_4,SUP_004,West,0,443,7,20,0,0,17.89,39.87,0,0,0,0.0,10794.4
2024-02-03,PRD_0037,WH_5,SUP_004,North,0,689,7,20,0,0,17.89,39.87,0,0,0,0.0,25183.0
2024-02-03,PRD_0038,WH_1,SUP_001,North,0,285,5,20,0,0,11.32,19.79,0,0,0,0.0,5952.4
2024-02-03,PRD_0038,WH_2,SUP_001,South,0,357,5,20,0,0,11.32,19.79,0,0,0,0.0,7675.5
2024-02-03,PRD_0038,WH_3,SUP_001,East,0,320,5,20,0,0,11.32,19.79,0,0,0,0.0,8996.9
2024-02-03,PRD_0038,WH_4,SUP_001,West,0,298,5,20,0,0,11.32,19.79,0,0,0,0.0,9901.7
2024-02-03,PRD_0038,WH_5,SUP_001,North,0,387,5,20,0,0,11.32,19.79,0,0,0,0.0,25717.9
2024-02-03,PRD_0039,WH_1,SUP_006,North,0,539,18,20,6,0,41.2,73.91,0,0,0,0.0,731.0
2024-02-03,PRD_0039,WH_2,SUP_006,South,0,575,18,20,5,0,41.2,73.91,0,0,0,0.0,856.1
2024-02-03,PRD_0039,WH_3,SUP_006,East,0,387,18,20,5,0,41.2,73.91,0,0,0,0.0,731.0
2024-02-03,PRD_0039,WH_4,SUP_006,West,0,287,18,20,4,0,41.2,73.91,0,0,0,0.0,711.2
2024-02-03,PRD_0039,WH_5,SUP_006,North,0,392,18,20,3,0,41.2,73.91,0,0,0,0.0,1085.4
2024-02-03,PRD_0040,WH_1,SUP_007,North,0,670,22,20,0,0,40.86,64.19,0,0,0,0.0,37674.6
2024-02-03,PRD_0040,WH_2,SUP_007,South,0,320,22,20,0,0,40.86,64.19,0,0,0,0.0,23392.0
2024-02-03,PRD_0040,WH_3,SUP_007,East,0,441,22,20,0,0,40.86,64.19,0,0,0,0.0,23026.5
2024-02-03,PRD_0040,WH_4,SUP_007,West,0,618,22,20,0,0,40.86,64.19,0,0,0,0.0,32268.4
2024-02-03,PRD_0040,WH_5,SUP_007,North,0,360,22,20,0,0,40.86,64.19,0,0,0,0.0,52632.0
2024-02-04,PRD_0001,WH_1,SUP_006,North,39,119,16,470,174,0,48.68,107.02,0,0,0,33.86,6.6
2024-02-04,PRD_0001,WH_2,SUP_006,South,0,0,21,374,138,0,48.68,107.02,0,1,33,30.0,0.0
2024-02-04,PRD_0001,WH_3,SUP_006,East,27,440,15,336,125,467,48.68,107.02,0,0,0,15.29,29.5
2024-02-04,PRD_0001,WH_4,SUP_006,West,14,185,15,297,110,0,48.68,107.02,0,0,0,25.71,15.6
2024-02-04,PRD_0001,WH_5,SUP_006,North,17,146,11,192,71,0,48.68,107.02,0,0,0,14.29,16.9
2024-02-04,PRD_0002,WH_1,SUP_001,North,0,307,5,20,3,0,11.94,23.87,0,0,0,0.14,801.5
2024-02-04,PRD_0002,WH_2,SUP_001,South,1,226,5,20,2,0,11.94,23.87,0,0,0,0.29,754.4
2024-02-04,PRD_0002,WH_3,SUP_001,East,1,520,5,20,2,0,11.94,23.87,0,0,0,0.29,1768.0
2024-02-04,PRD_0002,WH_4,SUP_001,West,0,528,5,20,2,0,11.94,23.87,0,0,0,0.43,2218.2
2024-02-04,PRD_0002,WH_5,SUP_001,North,0,265,5,20,1,0,11.94,23.87,0,0,0,0.0,1478.7
2024-02-04,PRD_0003,WH_1,SUP_007,North,1,486,22,20,3,0,21.67,38.92,0,0,0,0.29,1076.6
2024-02-04,PRD_0003,WH_2,SUP_007,South,0,286,22,20,2,0,21.67,38.92,0,0,0,0.14,1055.9
2024-02-04,PRD_0003,WH_3,SUP_007,East,0,516,22,20,2,0,21.67,38.92,0,0,0,0.29,1914.7
2024-02-04,PRD_0003,WH_4,SUP_007,West,0,593,22,20,2,0,21.67,38.92,0,0,0,0.0,2580.3
2024-02-04,PRD_0003,WH_5,SUP_007,North,2,448,22,20,1,0,21.67,38.92,0,0,0,0.14,2977.2
2024-02-04,PRD_0004,WH_1,SUP_002,North,1,393,25,20,3,0,35.14,62.03,0,0,0,0.57,1037.1
2024-02-04,PRD_0004,WH_2,SUP_002,South,0,389,25,20,2,0,35.14,62.03,0,0,0,0.43,1286.7
2024-02-04,PRD_0004,WH_3,SUP_002,East,0,259,25,20,2,0,35.14,62.03,0,0,0,0.0,914.6
2024-02-04,PRD_0004,WH_4,SUP_002,West,0,351,25,20,2,0,35.14,62.03,0,0,0,0.29,1527.3
2024-02-04,PRD_0004,WH_5,SUP_002,North,0,417,25,20,1,0,35.14,62.03,0,0,0,0.0,2400.2
2024-02-04,PRD_0005,WH_1,SUP_008,North,0,432,14,20,1,0,42.45,89.76,0,0,0,0.57,2699.1
2024-02-04,PRD_0005,WH_2,SUP_008,South,0,404,14,20,1,0,42.45,89.76,0,0,0,0.29,2839.7
2024-02-04,PRD_0005,WH_3,SUP_008,East,0,254,14,20,1,0,42.45,89.76,0,0,0,0.29,1914.2
2024-02-04,PRD_0005,WH_4,SUP_008,West,0,271,14,20,1,0,42.45,89.76,0,0,0,0.0,3415.5
2024-02-04,PRD_0005,WH_5,SUP_008,North,0,237,14,20,0,0,42.45,89.76,0,0,0,0.14,3766.2
2024-02-04,PRD_0006,WH_1,SUP_002,North,0,137,25,21,6,0,5.33,11.18,0,0,0,0.86,177.3
2024-02-04,PRD_0006,WH_2,SUP_002,South,2,292,25,20,4,0,5.33,11.18,0,0,0,0.86,499.9
2024-02-04,PRD_0006,WH_3,SUP_002,East,0,169,25,20,4,0,5.33,11.18,0,0,0,0.71,325.1
2024-02-04,PRD_0006,WH_4,SUP_002,West,1,200,25,20,3,0,5.33,11.18,0,0,0,1.0,436.4
2024-02-04,PRD_0006,WH_5,SUP_002,North,0,392,25,20,2,0,5.33,11.18,0,0,0,0.43,1397.8
2024-02-04,PRD_0007,WH_1,SUP_001,North,8,11,6,20,26,0,25.65,48.49,0,0,0,4.57,3.3
2024-02-04,PRD_0007,WH_2,SUP_001,South,1,12,8,20,20,0,25.65,48.49,0,0,0,5.29,4.8
2024-02-04,PRD_0007,WH_3,SUP_001,East,0,0,18,20,18,0,25.65,48.49,0,1,2,0.71,0.0
2024-02-04,PRD_0007,WH_4,SUP_001,West,6,4,7,20,17,0,25.65,48.49,0,0,0,3.57,1.7
2024-02-04,PRD_0007,WH_5,SUP_001,North,0,41,5,20,11,0,25.65,48.49,0,0,0,1.43,27.4
2024-02-04,PRD_0008,WH_1,SUP_004,North,0,366,7,20,2,0,30.44,63.22,0,0,0,0.29,1672.2
2024-02-04,PRD_0008,WH_2,SUP_004,South,0,583,7,20,2,0,30.44,63.22,0,0,0,0.29,2697.3
2024-02-04,PRD_0008,WH_3,SUP_004,East,0,309,7,20,1,0,30.44,63.22,0,0,0,0.43,1648.8
2024-02-04,PRD_0008,WH_4,SUP_004,West,0,230,7,20,1,0,30.44,63.22,0,0,0,0.0,1715.6
2024-02-04,PRD_0008,WH_5,SUP_004,North,0,259,7,20,1,0,30.44,63.22,0,0,0,0.0,2704.7
2024-02-04,PRD_0009,WH_1,SUP_003,North,1,163,10,20,9,0,18.68,25.76,0,0,0,1.29,129.4
2024-02-04,PRD_0009,WH_2,SUP_003,South,2,129,10,20,8,0,18.68,25.76,0,0,0,0.43,120.3
2024-02-04,PRD_0009,WH_3,SUP_003,East,0,45,10,20,7,0,18.68,25.76,0,0,0,1.14,46.8
2024-02-04,PRD_0009,WH_4,SUP_003,West,0,240,10,20,6,0,18.68,25.76,0,0,0,0.57,269.9
2024-02-04,PRD_0009,WH_5,SUP_003,North,1,509,10,20,4,0,18.68,25.76,0,0,0,0.14,810.6
2024-02-04,PRD_0010,WH_1,SUP_007,North,2,185,22,20,3,0,15.53,21.83,0,0,0,0.29,411.0
2024-02-04,PRD_0010,WH_2,SUP_007,South,0,418,22,20,2,0,15.53,21.83,0,0,0,0.43,1300.2
2024-02-04,PRD_0010,WH_3,SUP_007,East,0,453,22,20,2,0,15.53,21.83,0,0,0,0.0,1471.7
2024-02-04,PRD_0010,WH_4,SUP_007,West,0,175,22,20,2,0,15.53,21.83,0,0,0,0.0,589.5
2024-02-04,PRD_0010,WH_5,SUP_007,North,0,323,22,20,1,0,15.53,21.83,0,0,0,0.14,1762.0
2024-02-04,PRD_0011,WH_1,SUP_008,North,2,261,14,20,5,0,30.07,62.99,0,0,0,0.29,398.3
2024-02-04,PRD_0011,WH_2,SUP_008,South,1,539,14,20,4,0,30.07,62.99,0,0,0,0.0,995.0
2024-02-04,PRD_0011,WH_3,SUP_008,East,0,192,14,20,3,0,30.07,62.99,0,0,0,0.43,387.7
