return_id,order_id,product_id,customer_id,return_date,quantity,reason,refund_amount,condition,restocked_flag
RET_0014082,ORD_0060211,PRD_0015,CUST_16930,2024-12-31,1,Wrong size / fit,58.48,Restock,1
RET_0014083,ORD_0060213,PRD_0001,CUST_16932,2023-12-24,1,Wrong size / fit,107.02,Restock,1
RET_0014084,ORD_0060216,PRD_0013,CUST_16932,2024-05-28,1,Wrong size / fit,41.18,Restock,1
RET_0014085,ORD_0060221,PRD_0039,CUST_16932,2024-12-31,1,Defective / damaged,73.91,Restock,1
RET_0014086,ORD_0060222,PRD_0001,CUST_16933,2024-06-28,1,Not as described,107.02,Restock,1
RET_0014087,ORD_0060225,PRD_0012,CUST_16936,2023-04-16,3,Not as described,25.92,Restock,1
RET_0014088,ORD_0060235,PRD_0007,CUST_16938,2024-02-24,1,Not as described,48.49,Restock,1
RET_0014089,ORD_0060240,PRD_0013,CUST_16939,2024-12-10,1,Not as described,41.18,Restock,1
RET_0014090,ORD_0060248,PRD_0001,CUST_16940,2023-07-08,1,Wrong size / fit,107.02,Restock,1
RET_0014091,ORD_0060250,PRD_0019,CUST_16940,2023-09-09,1,Not as described,32.95,Restock,1
RET_0014092,ORD_0060250,PRD_0001,CUST_16940,2023-09-25,1,Wrong size / fit,107.02,Scrap,1
RET_0014093,ORD_0060264,PRD_0003,CUST_16940,2024-10-25,1,Wrong size / fit,38.92,Resell (open box),1
RET_0014094,ORD_0060265,PRD_0039,CUST_16940,2024-12-29,1,Changed mind,73.91,Scrap,1
RET_0014095,ORD_0060268,PRD_0040,CUST_16940,2024-12-31,1,Not as described,64.19,Restock,1
RET_0014096,ORD_0060270,PRD_0001,CUST_16942,2024-05-23,1,Late delivery,107.02,Restock,1
RET_0014097,ORD_0060271,PRD_0013,CUST_16942,2024-06-08,1,Late delivery,41.18,Restock,1
RET_0014098,ORD_0060278,PRD_0018,CUST_16942,2024-12-21,1,Defective / damaged,47.56,Restock,1
RET_0014099,ORD_0060279,PRD_0013,CUST_16942,2024-12-31,1,Defective / damaged,41.18,Scrap,1
RET_0014100,ORD_0060286,PRD_0001,CUST_16946,2024-02-03,1,Wrong size / fit,107.02,Restock,1
RET_0014101,ORD_0060288,PRD_0021,CUST_16946,2024-03-19,1,Not as described,43.33,Restock,1
RET_0014102,ORD_0060299,PRD_0018,CUST_16950,2023-11-23,1,Not as described,47.56,Resell (open box),1
RET_0014103,ORD_0060308,PRD_0024,CUST_16954,2023-10-27,1,Wrong size / fit,21.22,Resell (open box),1
RET_0014104,ORD_0060321,PRD_0007,CUST_16959,2024-09-20,1,Wrong size / fit,48.49,Restock,1
RET_0014105,ORD_0060324,PRD_0018,CUST_16960,2024-03-04,1,Late delivery,47.56,Restock,1
RET_0014106,ORD_0060331,PRD_0013,CUST_16961,2024-06-17,2,Wrong size / fit,82.36,Restock,1
RET_0014107,ORD_0060339,PRD_0013,CUST_16964,2023-08-07,2,Not as described,82.36,Restock,1
RET_0014108,ORD_0060339,PRD_0001,CUST_16964,2023-07-21,1,Wrong size / fit,107.02,Scrap,1
RET_0014109,ORD_0060342,PRD_0013,CUST_16964,2024-01-31,1,Not as described,41.18,Resell (open box),1
RET_0014110,ORD_0060342,PRD_0001,CUST_16964,2024-01-20,1,Defective / damaged,107.02,Restock,1
RET_0014111,ORD_0060344,PRD_0021,CUST_16964,2024-05-02,1,Not as described,43.33,Restock,1
RET_0014112,ORD_0060346,PRD_0013,CUST_16967,2024-10-31,2,Wrong size / fit,82.36,Restock,1
RET_0014113,ORD_0060351,PRD_0009,CUST_16971,2023-10-04,1,Wrong size / fit,25.76,Restock,1
RET_0014114,ORD_0060354,PRD_0013,CUST_16971,2024-03-31,1,Not as described,41.18,Restock,1
RET_0014115,ORD_0060357,PRD_0021,CUST_16972,2024-04-16,1,Not as described,43.33,Resell (open box),1
RET_0014116,ORD_0060359,PRD_0013,CUST_16972,2024-08-29,2,Defective / damaged,82.36,Restock,1
RET_0014117,ORD_0060363,PRD_0016,CUST_16973,2024-12-15,1,Defective / damaged,24.87,Resell (open box),1
RET_0014118,ORD_0060363,PRD_0013,CUST_16973,2024-11-08,1,Wrong size / fit,41.18,Restock,1
RET_0014119,ORD_0060379,PRD_0013,CUST_16978,2023-12-21,2,Not as described,82.36,Scrap,1
RET_0014120,ORD_0060380,PRD_0001,CUST_16979,2023-11-08,1,Wrong size / fit,107.02,Restock,1
RET_0014121,ORD_0060380,PRD_0013,CUST_16979,2023-10-14,1,Defective / damaged,41.18,Restock,1
RET_0014122,ORD_0060387,PRD_0001,CUST_16979,2024-11-06,1,Not as described,107.02,Restock,1
RET_0014123,ORD_0060395,PRD_0013,CUST_16980,2024-12-31,1,Changed mind,41.18,Restock,1
RET_0014124,ORD_0060398,PRD_0001,CUST_16982,2024-02-26,1,Changed mind,107.02,Resell (open box),1
RET_0014125,ORD_0060399,PRD_0013,CUST_16982,2024-01-31,1,Wrong size / fit,41.18,Scrap,1
RET_0014126,ORD_0060406,PRD_0009,CUST_16983,2024-04-26,1,Wrong size / fit,25.76,Scrap,1
RET_0014127,ORD_0060412,PRD_0009,CUST_16987,2024-02-13,1,Changed mind,25.76,Restock,1
RET_0014128,ORD_0060413,PRD_0001,CUST_16987,2024-03-26,1,Late delivery,107.02,Resell (open box),1
RET_0014129,ORD_0060415,PRD_0034,CUST_16990,2024-12-17,1,Wrong size / fit,19.19,Restock,1
RET_0014130,ORD_0060418,PRD_0013,CUST_16992,2023-07-19,1,Late delivery,41.18,Restock,1
RET_0014131,ORD_0060421,PRD_0013,CUST_16992,2024-04-12,1,Wrong size / fit,41.18,Restock,1
RET_0014132,ORD_0060422,PRD_0001,CUST_16992,2024-08-18,1,Not as described,107.02,Restock,1
RET_0014133,ORD_0060425,PRD_0021,CUST_16992,2024-12-18,1,Changed mind,43.33,Restock,1
RET_0014134,ORD_0060427,PRD_0013,CUST_16993,2024-10-15,2,Late delivery,82.36,Restock,1
RET_0014135,ORD_0060431,PRD_0001,CUST_16995,2023-12-02,1,Changed mind,107.02,Restock,1
RET_0014136,ORD_0060434,PRD_0009,CUST_16995,2024-03-28,1,Not as described,25.76,Resell (open box),1
RET_0014137,ORD_0060438,PRD_0007,CUST_16995,2024-11-04,2,Defective / damaged,96.98,Scrap,1
RET_0014138,ORD_0060445,PRD_0013,CUST_16996,2024-10-16,2,Late delivery,82.36,Restock,1
RET_0014139,ORD_0060447,PRD_0023,CUST_16997,2023-10-23,1,Late delivery,28.32,Scrap,1
RET_0014140,ORD_0060451,PRD_0001,CUST_16997,2024-03-09,1,Wrong size / fit,107.02,Restock,1
RET_0014141,ORD_0060453,PRD_0035,CUST_16997,2024-10-01,1,Changed mind,83.6,Restock,1
RET_0014142,ORD_0060457,PRD_0001,CUST_16999,2023-05-31,1,Wrong size / fit,107.02,Resell (open box),1
RET_0014143,ORD_0060458,PRD_0010,CUST_16999,2023-10-20,1,Defective / damaged,21.83,Restock,1
RET_0014144,ORD_0060458,PRD_0009,CUST_16999,2023-09-29,1,Changed mind,25.76,Restock,1
RET_0014145,ORD_0060463,PRD_0001,CUST_16999,2024-04-01,1,Changed mind,107.02,Restock,1
RET_0014146,ORD_0060464,PRD_0021,CUST_16999,2024-05-12,1,Wrong size / fit,43.33,Restock,1
RET_0014147,ORD_0060466,PRD_0024,CUST_16999,2024-09-20,1,Wrong size / fit,21.22,Restock,1
RET_0014148,ORD_0060467,PRD_0013,CUST_17000,2024-07-26,1,Defective / damaged,41.18,Restock,1
RET_0014149,ORD_0060471,PRD_0033,CUST_17002,2024-12-24,1,Late delivery,40.93,Resell (open box),1
RET_0014150,ORD_0060476,PRD_0002,CUST_17003,2023-12-11,1,Wrong size / fit,23.87,Restock,1
RET_0014151,ORD_0060495,PRD_0013,CUST_17007,2024-09-27,1,Defective / damaged,41.18,Restock,1
RET_0014152,ORD_0060498,PRD_0013,CUST_17010,2023-09-19,1,Not as described,41.18,Scrap,1
RET_0014153,ORD_0060499,PRD_0013,CUST_17010,2023-10-22,1,Wrong size / fit,41.18,Restock,1
RET_0014154,ORD_0060504,PRD_0013,CUST_17012,2024-03-09,1,Changed mind,41.18,Restock,1
RET_0014155,ORD_0060511,PRD_0013,CUST_17017,2024-11-17,1,Not as described,41.18,Restock,1
RET_0014156,ORD_0060516,PRD_0013,CUST_17018,2024-08-19,1,Wrong size / fit,41.18,Resell (open box),1
RET_0014157,ORD_0060526,PRD_0013,CUST_17020,2024-06-15,1,Changed mind,41.18,Resell (open box),1
RET_0014158,ORD_0060541,PRD_0021,CUST_17023,2024-05-30,1,Defective / damaged,43.33,Resell (open box),1
RET_0014159,ORD_0060542,PRD_0001,CUST_17023,2024-05-10,1,Defective / damaged,107.02,Restock,1
RET_0014160,ORD_0060543,PRD_0018,CUST_17023,2024-11-20,1,Not as described,47.56,Restock,1
RET_0014161,ORD_0060551,PRD_0021,CUST_17027,2023-04-19,1,Wrong size / fit,43.33,Scrap,1
RET_0014162,ORD_0060557,PRD_0007,CUST_17028,2024-02-20,1,Defective / damaged,48.49,Restock,1
RET_0014163,ORD_0060560,PRD_0018,CUST_17029,2024-04-18,1,Changed mind,47.56,Scrap,1
RET_0014164,ORD_0060570,PRD_0001,CUST_17031,2023-09-11,2,Not as described,214.04,Restock,1
RET_0014165,ORD_0060573,PRD_0013,CUST_17031,2023-12-12,1,Changed mind,41.18,Restock,1
RET_0014166,ORD_0060580,PRD_0013,CUST_17035,2024-03-10,1,Changed mind,41.18,Restock,1
RET_0014167,ORD_0060581,PRD_0007,CUST_17035,2024-04-07,1,Not as described,48.49,Restock,1
RET_0014168,ORD_0060587,PRD_0039,CUST_17035,2024-12-19,1,Wrong size / fit,73.91,Restock,1
RET_0014169,ORD_0060592,PRD_0013,CUST_17037,2023-05-02,1,Not as described,41.18,Restock,1
RET_0014170,ORD_0060598,PRD_0001,CUST_17037,2023-06-02,1,Wrong size / fit,107.02,Restock,1
RET_0014171,ORD_0060601,PRD_0001,CUST_17037,2023-10-20,1,Defective / damaged,107.02,Restock,1
RET_0014172,ORD_0060605,PRD_0001,CUST_17037,2023-11-22,1,Defective / damaged,107.02,Restock,1
RET_0014173,ORD_0060605,PRD_0001,CUST_17037,2023-11-22,1,Not as described,107.02,Resell (open box),1
RET_0014174,ORD_0060615,PRD_0018,CUST_17037,2024-08-16,1,Wrong size / fit,47.56,Restock,1
RET_0014175,ORD_0060621,PRD_0018,CUST_17040,2023-02-25,1,Wrong size / fit,47.56,Restock,1
RET_0014176,ORD_0060624,PRD_0013,CUST_17040,2023-03-28,1,Not as described,41.18,Restock,1
RET_0014177,ORD_0060627,PRD_0001,CUST_17040,2023-09-11,1,Not as described,107.02,Restock,1
RET_0014178,ORD_0060637,PRD_0021,CUST_17043,2024-06-26,1,Wrong size / fit,43.33,Restock,1
RET_0014179,ORD_0060643,PRD_0024,CUST_17046,2024-06-09,1,Not as described,21.22,Restock,1
RET_0014180,ORD_0060647,PRD_0001,CUST_17048,2023-08-27,1,Changed mind,107.02,Restock,1
RET_0014181,ORD_0060648,PRD_0001,CUST_17048,2023-09-27,1,Not as described,107.02,Restock,1
RET_0014182,ORD_0060667,PRD_0013,CUST_17051,2023-02-25,1,Wrong size / fit,41.18,Restock,1
RET_0014183,ORD_0060671,PRD_0008,CUST_17051,2023-08-25,1,Changed mind,63.22,Restock,1
RET_0014184,ORD_0060672,PRD_0020,CUST_17051,2023-10-14,1,Changed mind,47.54,Resell (open box),1
RET_0014185,ORD_0060681,PRD_0013,CUST_17053,2024-10-19,1,Wrong size / fit,41.18,Resell (open box),1
RET_0014186,ORD_0060683,PRD_0015,CUST_17054,2024-01-09,1,Changed mind,58.48,Restock,1
RET_0014187,ORD_0060689,PRD_0001,CUST_17055,2023-12-08,1,Defective / damaged,107.02,Restock,1
RET_0014188,ORD_0060700,PRD_0018,CUST_17056,2024-01-01,2,Defective / damaged,95.12,Restock,1
RET_0014189,ORD_0060702,PRD_0021,CUST_17056,2024-02-26,2,Wrong size / fit,86.66,Resell (open box),1
RET_0014190,ORD_0060705,PRD_0001,CUST_17056,2024-05-04,1,Late delivery,107.02,Restock,1
RET_0014191,ORD_0060706,PRD_0001,CUST_17056,2024-08-08,1,Wrong size / fit,107.02,Restock,1
RET_0014192,ORD_0060707,PRD_0001,CUST_17056,2024-09-24,1,Defective / damaged,107.02,Restock,1
RET_0014193,ORD_0060707,PRD_0001,CUST_17056,2024-08-27,1,Changed mind,107.02,Restock,1
RET_0014194,ORD_0060707,PRD_0007,CUST_17056,2024-09-11,1,Wrong size / fit,48.49,Restock,1
RET_0014195,ORD_0060710,PRD_0001,CUST_17058,2023-12-25,1,Defective / damaged,107.02,Restock,1
RET_0014196,ORD_0060712,PRD_0015,CUST_17058,2024-08-21,1,Defective / damaged,58.48,Restock,1
RET_0014197,ORD_0060718,PRD_0001,CUST_17063,2023-12-10,1,Defective / damaged,107.02,Scrap,1
RET_0014198,ORD_0060725,PRD_0013,CUST_17067,2024-10-07,1,Changed mind,41.18,Restock,1
RET_0014199,ORD_0060754,PRD_0022,CUST_17080,2024-06-16,1,Defective / damaged,48.86,Restock,1
RET_0014200,ORD_0060758,PRD_0001,CUST_17081,2024-05-03,1,Changed mind,107.02,Resell (open box),1
RET_0014201,ORD_0060760,PRD_0030,CUST_17081,2024-11-28,1,Defective / damaged,59.28,Restock,1
RET_0014202,ORD_0060761,PRD_0018,CUST_17081,2024-12-31,1,Defective / damaged,47.56,Resell (open box),1
RET_0014203,ORD_0060764,PRD_0013,CUST_17085,2023-04-26,1,Wrong size / fit,41.18,Restock,1
RET_0014204,ORD_0060776,PRD_0021,CUST_17086,2023-11-06,1,Wrong size / fit,43.33,Restock,1
RET_0014205,ORD_0060777,PRD_0001,CUST_17086,2024-01-29,1,Changed mind,107.02,Restock,1
RET_0014206,ORD_0060783,PRD_0001,CUST_17087,2023-12-17,1,Wrong size / fit,107.02,Restock,1
RET_0014207,ORD_0060788,PRD_0001,CUST_17088,2023-12-23,1,Wrong size / fit,107.02,Restock,1
RET_0014208,ORD_0060795,PRD_0012,CUST_17089,2024-07-16,1,Wrong size / fit,8.64,Restock,1
RET_0014209,ORD_0060796,PRD_0013,CUST_17089,2024-10-10,1,Wrong size / fit,41.18,Restock,1
RET_0014210,ORD_0060801,PRD_0013,CUST_17094,2024-07-14,2,Wrong size / fit,82.36,Restock,1
RET_0014211,ORD_0060802,PRD_0013,CUST_17094,2024-08-26,1,Wrong size / fit,41.18,Restock,1
RET_0014212,ORD_0060803,PRD_0013,CUST_17094,2024-10-16,1,Defective / damaged,41.18,Restock,1
RET_0014213,ORD_0060803,PRD_0015,CUST_17094,2024-11-22,1,Wrong size / fit,58.48,Restock,1
RET_0014214,ORD_0060821,PRD_0021,CUST_17098,2024-01-06,1,Not as described,43.33,Restock,1
RET_0014215,ORD_0060826,PRD_0001,CUST_17098,2024-12-31,1,Wrong size / fit,107.02,Resell (open box),1
RET_0014216,ORD_0060827,PRD_0021,CUST_17099,2023-10-17,1,Wrong size / fit,43.33,Resell (open box),1
RET_0014217,ORD_0060834,PRD_0002,CUST_17099,2024-02-07,2,Late delivery,47.74,Restock,1
RET_0014218,ORD_0060835,PRD_0001,CUST_17099,2024-02-04,3,Not as described,321.06,Restock,1
RET_0014219,ORD_0060851,PRD_0013,CUST_17101,2024-03-01,1,Wrong size / fit,41.18,Resell (open box),1
RET_0014220,ORD_0060853,PRD_0001,CUST_17101,2024-06-28,1,Changed mind,107.02,Restock,1
RET_0014221,ORD_0060855,PRD_0001,CUST_17103,2024-08-25,1,Defective / damaged,107.02,Restock,1
RET_0014222,ORD_0060868,PRD_0010,CUST_17106,2023-02-14,1,Wrong size / fit,21.83,Resell (open box),1
RET_0014223,ORD_0060868,PRD_0001,CUST_17106,2023-02-05,1,Wrong size / fit,107.02,Scrap,1
RET_0014224,ORD_0060870,PRD_0023,CUST_17106,2023-06-15,1,Not as described,28.32,Restock,1
RET_0014225,ORD_0060879,PRD_0021,CUST_17109,2024-12-31,1,Wrong size / fit,43.33,Resell (open box),1
RET_0014226,ORD_0060884,PRD_0021,CUST_17110,2023-11-02,1,Wrong size / fit,43.33,Restock,1
RET_0014227,ORD_0060885,PRD_0021,CUST_17110,2024-03-24,1,Not as described,43.33,Restock,1
RET_0014228,ORD_0060887,PRD_0001,CUST_17111,2024-08-09,1,Wrong size / fit,107.02,Resell (open box),1
RET_0014229,ORD_0060890,PRD_0001,CUST_17114,2024-07-30,1,Defective / damaged,107.02,Resell (open box),1
RET_0014230,ORD_0060894,PRD_0028,CUST_17116,2024-12-16,1,Wrong size / fit,17.28,Resell (open box),1
RET_0014231,ORD_0060896,PRD_0001,CUST_17118,2023-06-05,1,Not as described,107.02,Restock,1
RET_0014232,ORD_0060898,PRD_0001,CUST_17118,2023-08-15,1,Not as described,107.02,Restock,1
RET_0014233,ORD_0060903,PRD_0001,CUST_17119,2024-02-29,1,Wrong size / fit,107.02,Restock,1
RET_0014234,ORD_0060905,PRD_0023,CUST_17120,2023-06-24,1,Defective / damaged,28.32,Restock,1
RET_0014235,ORD_0060916,PRD_0001,CUST_17122,2023-10-02,1,Wrong size / fit,107.02,Restock,1
RET_0014236,ORD_0060917,PRD_0013,CUST_17122,2023-12-07,1,Wrong size / fit,41.18,Scrap,1
RET_0014237,ORD_0060919,PRD_0013,CUST_17124,2023-02-12,1,Wrong size / fit,41.18,Resell (open box),1
RET_0014238,ORD_0060920,PRD_0013,CUST_17124,2023-04-06,1,Wrong size / fit,41.18,Resell (open box),1
RET_0014239,ORD_0060920,PRD_0007,CUST_17124,2023-04-04,1,Wrong size / fit,48.49,Restock,1
RET_0014240,ORD_0060921,PRD_0013,CUST_17124,2023-05-07,1,Wrong size / fit,41.18,Restock,1
RET_0014241,ORD_0060927,PRD_0022,CUST_17124,2024-11-02,1,Changed mind,48.86,Restock,1
RET_0014242,ORD_0060956,PRD_0001,CUST_17138,2024-03-22,1,Changed mind,107.02,Restock,1
RET_0014243,ORD_0060961,PRD_0013,CUST_17141,2024-03-28,1,Defective / damaged,41.18,Resell (open box),1
RET_0014244,ORD_0060964,PRD_0013,CUST_17142,2023-11-04,1,Changed mind,41.18,Resell (open box),1
RET_0014245,ORD_0060969,PRD_0001,CUST_17144,2024-10-29,1,Changed mind,107.02,Restock,1
RET_0014246,ORD_0060974,PRD_0001,CUST_17147,2024-06-04,1,Late delivery,107.02,Restock,1
RET_0014247,ORD_0060976,PRD_0001,CUST_17147,2024-09-02,1,Wrong size / fit,107.02,Restock,1
RET_0014248,ORD_0060998,PRD_0007,CUST_17151,2024-08-10,1,Wrong size / fit,48.49,Restock,1
RET_0014249,ORD_0061005,PRD_0013,CUST_17159,2024-04-17,1,Changed mind,41.18,Restock,1
RET_0014250,ORD_0061007,PRD_0021,CUST_17160,2023-11-10,1,Wrong size / fit,43.33,Restock,1
RET_0014251,ORD_0061008,PRD_0001,CUST_17160,2024-02-06,1,Not as described,107.02,Restock,1
RET_0014252,ORD_0061011,PRD_0006,CUST_17160,2024-05-03,1,Wrong size / fit,11.18,Restock,1
RET_0014253,ORD_0061019,PRD_0013,CUST_17161,2024-11-14,1,Wrong size / fit,41.18,Restock,1
RET_0014254,ORD_0061020,PRD_0039,CUST_17161,2024-12-23,1,Wrong size / fit,73.91,Restock,1
RET_0014255,ORD_0061020,PRD_0035,CUST_17161,2024-11-17,1,Changed mind,83.6,Resell (open box),1
RET_0014256,ORD_0061021,PRD_0007,CUST_17162,2024-06-19,1,Changed mind,48.49,Restock,1
RET_0014257,ORD_0061023,PRD_0001,CUST_17163,2023-11-07,1,Wrong size / fit,107.02,Restock,1
RET_0014258,ORD_0061031,PRD_0001,CUST_17164,2024-11-22,1,Defective / damaged,107.02,Restock,1
RET_0014259,ORD_0061034,PRD_0013,CUST_17170,2023-10-22,1,Wrong size / fit,41.18,Scrap,1
RET_0014260,ORD_0061041,PRD_0013,CUST_17170,2024-09-12,1,Changed mind,41.18,Restock,1
RET_0014261,ORD_0061043,PRD_0039,CUST_17170,2024-12-31,1,Wrong size / fit,73.91,Resell (open box),1
RET_0014262,ORD_0061043,PRD_0039,CUST_17170,2024-12-31,1,Changed mind,73.91,Restock,1
RET_0014263,ORD_0061044,PRD_0006,CUST_17171,2024-08-31,1,Defective / damaged,11.18,Scrap,1
RET_0014264,ORD_0061049,PRD_0013,CUST_17173,2023-08-14,1,Wrong size / fit,41.18,Resell (open box),1
RET_0014265,ORD_0061052,PRD_0013,CUST_17173,2024-11-18,1,Late delivery,41.18,Restock,1
RET_0014266,ORD_0061056,PRD_0013,CUST_17175,2023-04-03,1,Late delivery,41.18,Restock,1
RET_0014267,ORD_0061064,PRD_0001,CUST_17176,2024-05-28,1,Wrong size / fit,107.02,Restock,1
RET_0014268,ORD_0061070,PRD_0013,CUST_17179,2024-02-12,1,Late delivery,41.18,Resell (open box),1
RET_0014269,ORD_0061073,PRD_0007,CUST_17179,2024-08-31,1,Wrong size / fit,48.49,Scrap,1
RET_0014270,ORD_0061074,PRD_0013,CUST_17180,2023-03-24,2,Wrong size / fit,82.36,Resell (open box),1
RET_0014271,ORD_0061079,PRD_0013,CUST_17184,2023-09-01,2,Defective / damaged,82.36,Restock,1
RET_0014272,ORD_0061088,PRD_0039,CUST_17184,2024-12-25,1,Defective / damaged,73.91,Restock,1
RET_0014273,ORD_0061091,PRD_0013,CUST_17185,2024-06-11,1,Changed mind,41.18,Resell (open box),1
RET_0014274,ORD_0061094,PRD_0001,CUST_17187,2023-09-07,1,Wrong size / fit,107.02,Restock,1
RET_0014275,ORD_0061098,PRD_0021,CUST_17187,2024-10-21,1,Late delivery,43.33,Restock,1
RET_0014276,ORD_0061100,PRD_0023,CUST_17188,2023-10-22,2,Defective / damaged,56.64,Resell (open box),1
RET_0014277,ORD_0061102,PRD_0001,CUST_17188,2024-01-25,1,Wrong size / fit,107.02,Scrap,1
RET_0014278,ORD_0061103,PRD_0001,CUST_17189,2023-09-16,1,Wrong size / fit,107.02,Restock,1
RET_0014279,ORD_0061104,PRD_0013,CUST_17189,2023-11-15,1,Not as described,41.18,Restock,1
RET_0014280,ORD_0061105,PRD_0013,CUST_17189,2024-01-11,1,Defective / damaged,41.18,Resell (open box),1
RET_0014281,ORD_0061111,PRD_0013,CUST_17192,2024-12-20,1,Defective / damaged,41.18,Restock,1
RET_0014282,ORD_0061112,PRD_0013,CUST_17193,2024-03-14,1,Wrong size / fit,41.18,Restock,1
RET_0014283,ORD_0061130,PRD_0013,CUST_17199,2024-08-31,1,Defective / damaged,41.18,Restock,1
RET_0014284,ORD_0061143,PRD_0013,CUST_17204,2024-03-04,1,Defective / damaged,41.18,Restock,1
RET_0014285,ORD_0061147,PRD_0013,CUST_17207,2024-01-10,1,Defective / damaged,41.18,Restock,1
RET_0014286,ORD_0061148,PRD_0013,CUST_17207,2024-06-03,1,Defective / damaged,41.18,Resell (open box),1
RET_0014287,ORD_0061150,PRD_0001,CUST_17208,2023-02-17,1,Changed mind,107.02,Restock,1
RET_0014288,ORD_0061151,PRD_0010,CUST_17208,2023-03-12,1,Wrong size / fit,21.83,Restock,1
RET_0014289,ORD_0061154,PRD_0021,CUST_17208,2023-08-12,1,Wrong size / fit,43.33,Restock,1
RET_0014290,ORD_0061156,PRD_0013,CUST_17208,2024-04-01,1,Wrong size / fit,41.18,Restock,1
RET_0014291,ORD_0061164,PRD_0021,CUST_17210,2023-10-05,1,Wrong size / fit,43.33,Resell (open box),1
RET_0014292,ORD_0061169,PRD_0039,CUST_17213,2024-12-31,1,Late delivery,73.91,Resell (open box),1
RET_0014293,ORD_0061173,PRD_0001,CUST_17216,2023-05-19,1,Defective / damaged,107.02,Restock,1
RET_0014294,ORD_0061181,PRD_0013,CUST_17216,2024-05-17,1,Changed mind,41.18,Restock,1
RET_0014295,ORD_0061189,PRD_0013,CUST_17218,2024-04-25,1,Wrong size / fit,41.18,Restock,1
RET_0014296,ORD_0061190,PRD_0013,CUST_17218,2024-05-27,2,Late delivery,82.36,Resell (open box),1
RET_0014297,ORD_0061193,PRD_0013,CUST_17218,2024-12-31,1,Wrong size / fit,41.18,Restock,1
RET_0014298,ORD_0061193,PRD_0001,CUST_17218,2024-12-31,1,Wrong size / fit,107.02,Resell (open box),1
RET_0014299,ORD_0061203,PRD_0013,CUST_17221,2024-12-14,2,Wrong size / fit,82.36,Restock,1
RET_0014300,ORD_0061204,PRD_0021,CUST_17221,2024-12-26,1,Wrong size / fit,43.33,Restock,1
RET_0014301,ORD_0061222,PRD_0034,CUST_17230,2024-10-19,1,Changed mind,19.19,Resell (open box),1
RET_0014302,ORD_0061225,PRD_0001,CUST_17231,2024-04-03,1,Late delivery,107.02,Resell (open box),1
RET_0014303,ORD_0061226,PRD_0001,CUST_17231,2024-05-04,1,Defective / damaged,107.02,Restock,1
RET_0014304,ORD_0061228,PRD_0018,CUST_17231,2024-10-17,1,Wrong size / fit,47.56,Restock,1
RET_0014305,ORD_0061240,PRD_0007,CUST_17237,2024-07-14,1,Wrong size / fit,48.49,Restock,1
RET_0014306,ORD_0061245,PRD_0028,CUST_17237,2024-11-05,1,Late delivery,17.28,Restock,1
RET_0014307,ORD_0061246,PRD_0028,CUST_17237,2024-12-02,2,Late delivery,34.56,Restock,1
RET_0014308,ORD_0061247,PRD_0039,CUST_17237,2024-12-31,1,Defective / damaged,73.91,Restock,1
RET_0014309,ORD_0061248,PRD_0013,CUST_17238,2023-04-21,1,Wrong size / fit,41.18,Restock,1
RET_0014310,ORD_0061249,PRD_0001,CUST_17238,2024-01-20,1,Wrong size / fit,107.02,Restock,1
RET_0014311,ORD_0061250,PRD_0001,CUST_17238,2024-04-22,1,Defective / damaged,107.02,Resell (open box),1
RET_0014312,ORD_0061252,PRD_0021,CUST_17238,2024-10-07,2,Late delivery,86.66,Resell (open box),1
RET_0014313,ORD_0061255,PRD_0013,CUST_17239,2024-03-07,1,Wrong size / fit,41.18,Scrap,1
RET_0014314,ORD_0061258,PRD_0013,CUST_17240,2024-07-11,1,Defective / damaged,41.18,Restock,1
RET_0014315,ORD_0061259,PRD_0013,CUST_17241,2024-12-31,2,Wrong size / fit,82.36,Restock,1
RET_0014316,ORD_0061269,PRD_0001,CUST_17244,2023-11-22,1,Not as described,107.02,Resell (open box),1
RET_0014317,ORD_0061269,PRD_0021,CUST_17244,2023-11-23,1,Defective / damaged,43.33,Scrap,1
RET_0014318,ORD_0061283,PRD_0015,CUST_17250,2024-08-11,1,Late delivery,58.48,Restock,1
RET_0014319,ORD_0061286,PRD_0021,CUST_17250,2024-11-11,1,Not as described,43.33,Restock,1
RET_0014320,ORD_0061287,PRD_0013,CUST_17251,2024-04-19,1,Late delivery,41.18,Resell (open box),1
RET_0014321,ORD_0061287,PRD_0012,CUST_17251,2024-04-10,1,Changed mind,8.64,Restock,1
RET_0014322,ORD_0061290,PRD_0001,CUST_17251,2024-07-17,1,Wrong size / fit,107.02,Restock,1
RET_0014323,ORD_0061297,PRD_0022,CUST_17254,2024-11-17,1,Wrong size / fit,48.86,Restock,1
RET_0014324,ORD_0061299,PRD_0001,CUST_17255,2023-06-15,1,Not as described,107.02,Restock,1
RET_0014325,ORD_0061302,PRD_0039,CUST_17255,2024-12-23,1,Defective / damaged,73.91,Restock,1
RET_0014326,ORD_0061310,PRD_0028,CUST_17257,2024-09-15,1,Wrong size / fit,17.28,Restock,1
RET_0014327,ORD_0061311,PRD_0001,CUST_17259,2023-07-05,1,Wrong size / fit,107.02,Restock,1
RET_0014328,ORD_0061312,PRD_0013,CUST_17259,2023-08-25,1,Late delivery,41.18,Scrap,1
RET_0014329,ORD_0061313,PRD_0001,CUST_17259,2024-03-08,1,Wrong size / fit,107.02,Restock,1
