order_id,product_id,quantity,unit_price,discount_pct,line_total,warehouse_id,promo_id
ORD_0069484,PRD_0001,1,108.77,0.0,108.77,WH_1,
ORD_0069485,PRD_0001,1,108.97,0.0,108.97,WH_2,
ORD_0069486,PRD_0001,1,108.92,0.0,108.92,WH_2,
ORD_0069487,PRD_0001,1,109.22,0.0,109.22,WH_3,
ORD_0069488,PRD_0001,1,109.53,0.0,109.53,WH_2,
ORD_0069489,PRD_0013,1,42.18,0.0,42.18,WH_2,
ORD_0069490,PRD_0009,1,26.39,0.0,26.39,WH_2,
ORD_0069491,PRD_0009,2,26.39,0.0,52.78,WH_5,
ORD_0069491,PRD_0001,2,109.65,0.0,219.3,WH_2,
ORD_0069491,PRD_0001,1,109.65,0.0,109.65,WH_1,
ORD_0069492,PRD_0007,1,49.79,0.0,49.79,WH_1,
ORD_0069493,PRD_0001,2,109.99,0.0,219.98,WH_2,
ORD_0069493,PRD_0021,1,44.53,0.0,44.53,WH_2,
ORD_0069494,PRD_0013,1,42.38,0.0,42.38,WH_4,
ORD_0069495,PRD_0028,1,17.82,0.2,17.78,WH_2,PRM08
ORD_0069495,PRD_0013,1,42.46,0.2,42.35,WH_2,PRM08
ORD_0069496,PRD_0013,1,42.47,0.2,42.36,WH_4,PRM08
ORD_0069496,PRD_0030,1,61.14,0.2,60.99,WH_5,PRM08
ORD_0069496,PRD_0030,1,61.14,0.2,60.99,WH_2,PRM08
ORD_0069496,PRD_0019,1,33.98,0.2,33.9,WH_4,PRM08
ORD_0069497,PRD_0035,1,86.47,0.0,86.47,WH_4,
ORD_0069498,PRD_0007,1,50.2,0.0,50.2,WH_2,
ORD_0069499,PRD_0009,1,26.75,0.0,26.75,WH_3,
ORD_0069500,PRD_0001,1,110.53,0.0,110.53,WH_2,
ORD_0069501,PRD_0028,1,17.86,0.0,17.86,WH_3,
ORD_0069501,PRD_0015,1,60.43,0.0,60.43,WH_3,
ORD_0069502,PRD_0036,1,38.75,0.0,38.75,WH_3,
ORD_0069502,PRD_0009,1,26.66,0.0,26.66,WH_3,
ORD_0069503,PRD_0030,2,61.35,0.0,122.7,WH_3,
ORD_0069503,PRD_0010,1,22.59,0.0,22.59,WH_2,
ORD_0069504,PRD_0013,1,41.61,0.0,41.61,WH_1,
ORD_0069505,PRD_0013,1,42.52,0.0,42.52,WH_1,
ORD_0069506,PRD_0031,2,76.89,0.0,153.78,WH_1,
ORD_0069506,PRD_0028,1,17.84,0.0,17.84,WH_1,
ORD_0069507,PRD_0001,1,107.91,0.0,107.91,WH_2,
ORD_0069508,PRD_0001,1,108.18,0.2,107.91,WH_2,PRM03
ORD_0069509,PRD_0001,1,108.37,0.0,108.37,WH_5,
ORD_0069510,PRD_0015,1,59.49,0.0,59.49,WH_3,
ORD_0069510,PRD_0007,1,49.33,0.0,49.33,WH_2,
ORD_0069511,PRD_0012,1,8.79,0.3,8.76,WH_2,PRM04
ORD_0069512,PRD_0001,1,109.72,0.2,109.5,WH_4,PRM07
ORD_0069513,PRD_0001,2,109.43,0.0,218.86,WH_4,
ORD_0069513,PRD_0009,1,26.34,0.0,26.34,WH_2,
ORD_0069514,PRD_0001,1,109.63,0.0,109.63,WH_1,
ORD_0069515,PRD_0015,1,59.6,0.2,59.48,WH_4,PRM05
ORD_0069516,PRD_0012,1,8.85,0.0,8.85,WH_4,
ORD_0069516,PRD_0001,1,109.59,0.0,109.59,WH_3,
ORD_0069517,PRD_0013,3,42.81,0.0,128.43,WH_3,
ORD_0069517,PRD_0039,2,76.84,0.0,153.68,WH_2,
ORD_0069518,PRD_0022,1,50.31,0.0,50.31,WH_1,
ORD_0069518,PRD_0001,1,110.2,0.0,110.2,WH_1,
ORD_0069519,PRD_0001,1,107.77,0.0,107.77,WH_3,
ORD_0069519,PRD_0001,3,107.77,0.0,323.31,WH_4,
ORD_0069520,PRD_0011,1,63.5,0.0,63.5,WH_3,
ORD_0069520,PRD_0007,1,48.89,0.0,48.89,WH_2,
ORD_0069521,PRD_0001,1,108.1,0.0,108.1,WH_3,
ORD_0069522,PRD_0001,1,108.12,0.0,108.12,WH_4,
ORD_0069523,PRD_0001,1,108.14,0.0,108.14,WH_3,
ORD_0069524,PRD_0018,1,48.1,0.2,47.98,WH_3,PRM03
ORD_0069525,PRD_0001,1,108.28,0.2,108.01,WH_2,PRM03
ORD_0069525,PRD_0001,1,108.28,0.2,108.01,WH_2,PRM03
ORD_0069526,PRD_0013,2,41.73,0.0,83.46,WH_2,
ORD_0069527,PRD_0015,2,59.27,0.0,118.54,WH_3,
ORD_0069528,PRD_0013,2,41.75,0.0,83.5,WH_3,
ORD_0069529,PRD_0022,1,49.61,0.0,49.61,WH_4,
ORD_0069530,PRD_0001,1,108.67,0.0,108.67,WH_3,
ORD_0069530,PRD_0015,1,59.38,0.0,59.38,WH_5,
ORD_0069531,PRD_0001,1,109.02,0.0,109.02,WH_1,
ORD_0069532,PRD_0001,1,109.13,0.0,109.13,WH_3,
ORD_0069533,PRD_0001,1,110.08,0.0,110.08,WH_2,
ORD_0069534,PRD_0013,1,42.44,0.0,42.44,WH_4,
ORD_0069534,PRD_0011,2,64.92,0.0,129.84,WH_4,
ORD_0069534,PRD_0026,1,12.92,0.0,12.92,WH_1,
ORD_0069535,PRD_0029,1,87.81,0.0,87.81,WH_3,
ORD_0069536,PRD_0020,1,49.42,0.0,49.42,WH_1,
ORD_0069537,PRD_0007,1,50.14,0.0,50.14,WH_2,
ORD_0069538,PRD_0001,1,108.36,0.0,108.36,WH_5,
ORD_0069539,PRD_0001,1,108.38,0.0,108.38,WH_5,
ORD_0069540,PRD_0014,1,57.35,0.0,57.35,WH_2,
ORD_0069540,PRD_0013,1,41.8,0.0,41.8,WH_2,
ORD_0069541,PRD_0001,1,109.05,0.0,109.05,WH_5,
ORD_0069542,PRD_0001,1,109.39,0.1,109.23,WH_1,PRM06
ORD_0069543,PRD_0013,1,42.42,0.0,42.42,WH_1,
ORD_0069544,PRD_0001,1,108.86,0.0,108.86,WH_3,
ORD_0069545,PRD_0022,1,49.89,0.0,49.89,WH_1,
ORD_0069545,PRD_0001,1,109.28,0.0,109.28,WH_2,
ORD_0069545,PRD_0015,1,59.72,0.0,59.72,WH_1,
ORD_0069546,PRD_0015,3,59.88,0.0,179.64,WH_1,
ORD_0069547,PRD_0001,2,110.74,0.0,221.48,WH_3,
ORD_0069548,PRD_0013,1,42.74,0.3,42.61,WH_1,PRM10
ORD_0069549,PRD_0013,1,41.95,0.0,41.95,WH_4,
ORD_0069549,PRD_0022,1,49.78,0.0,49.78,WH_4,
ORD_0069549,PRD_0001,1,109.03,0.0,109.03,WH_4,
ORD_0069550,PRD_0013,1,42.31,0.0,42.31,WH_5,
ORD_0069550,PRD_0013,1,42.31,0.0,42.31,WH_5,
ORD_0069550,PRD_0022,2,50.2,0.0,100.4,WH_3,
ORD_0069550,PRD_0001,1,109.95,0.0,109.95,WH_5,
ORD_0069551,PRD_0028,1,17.84,0.0,17.84,WH_4,
ORD_0069551,PRD_0001,1,110.49,0.0,110.49,WH_1,
ORD_0069552,PRD_0039,1,76.72,0.0,76.72,WH_4,
ORD_0069553,PRD_0022,1,50.81,0.0,50.81,WH_2,
ORD_0069553,PRD_0018,1,49.46,0.0,49.46,WH_2,
ORD_0069554,PRD_0006,1,11.58,0.0,11.58,WH_4,
ORD_0069555,PRD_0012,1,8.73,0.2,8.71,WH_1,PRM03
ORD_0069556,PRD_0013,1,42.02,0.0,42.02,WH_3,
ORD_0069557,PRD_0019,1,33.67,0.0,33.67,WH_5,
ORD_0069558,PRD_0021,1,44.41,0.0,44.41,WH_3,
ORD_0069559,PRD_0001,1,109.87,0.0,109.87,WH_3,
ORD_0069560,PRD_0001,1,109.89,0.0,109.89,WH_3,
ORD_0069561,PRD_0013,1,42.3,0.0,42.3,WH_3,
ORD_0069562,PRD_0001,1,107.69,0.0,107.69,WH_4,
ORD_0069563,PRD_0021,1,43.61,0.0,43.61,WH_2,
ORD_0069564,PRD_0007,1,48.9,0.0,48.9,WH_3,
ORD_0069565,PRD_0001,1,108.72,0.0,108.72,WH_4,
ORD_0069565,PRD_0013,1,41.83,0.0,41.83,WH_4,
ORD_0069565,PRD_0013,1,41.83,0.0,41.83,WH_5,
ORD_0069566,PRD_0018,1,48.35,0.0,48.35,WH_5,
ORD_0069567,PRD_0001,1,108.81,0.0,108.81,WH_4,
ORD_0069568,PRD_0001,3,109.18,0.0,327.54,WH_4,
ORD_0069569,PRD_0001,2,109.87,0.0,219.74,WH_1,
ORD_0069569,PRD_0015,1,60.04,0.0,60.04,WH_3,
ORD_0069569,PRD_0013,1,42.28,0.0,42.28,WH_4,
ORD_0069570,PRD_0001,2,108.82,0.0,217.64,WH_3,
ORD_0069571,PRD_0001,1,109.14,0.2,108.92,WH_1,PRM05
ORD_0069572,PRD_0011,1,64.73,0.0,64.73,WH_5,
ORD_0069573,PRD_0001,1,110.18,0.0,110.18,WH_4,
ORD_0069574,PRD_0013,2,42.51,0.0,85.02,WH_1,
ORD_0069574,PRD_0013,2,42.51,0.0,85.02,WH_1,
ORD_0069575,PRD_0013,1,42.34,0.0,42.34,WH_2,
ORD_0069576,PRD_0030,1,61.27,0.0,61.27,WH_2,
ORD_0069576,PRD_0028,1,17.86,0.0,17.86,WH_2,
ORD_0069576,PRD_0022,1,50.5,0.0,50.5,WH_5,
ORD_0069577,PRD_0020,1,49.32,0.0,49.32,WH_1,
ORD_0069578,PRD_0013,1,41.67,0.0,41.67,WH_3,
ORD_0069579,PRD_0013,1,41.7,0.0,41.7,WH_3,
ORD_0069580,PRD_0001,1,109.27,0.0,109.27,WH_1,
ORD_0069581,PRD_0012,1,8.84,0.0,8.84,WH_3,
ORD_0069581,PRD_0021,3,44.31,0.0,132.93,WH_3,
ORD_0069582,PRD_0001,2,109.51,0.0,219.02,WH_3,
ORD_0069582,PRD_0013,1,42.14,0.0,42.14,WH_4,
ORD_0069583,PRD_0028,1,17.79,0.0,17.79,WH_3,
ORD_0069584,PRD_0018,2,49.24,0.0,98.48,WH_1,
ORD_0069585,PRD_0001,1,109.03,0.0,109.03,WH_2,
ORD_0069586,PRD_0001,1,109.08,0.0,109.08,WH_2,
ORD_0069587,PRD_0013,1,42.02,0.0,42.02,WH_2,
ORD_0069588,PRD_0013,1,42.12,0.0,42.12,WH_4,
ORD_0069589,PRD_0013,1,42.19,0.0,42.19,WH_2,
ORD_0069590,PRD_0029,1,87.92,0.0,87.92,WH_2,
ORD_0069590,PRD_0021,1,44.83,0.0,44.83,WH_2,
ORD_0069590,PRD_0033,1,42.35,0.0,42.35,WH_2,
ORD_0069591,PRD_0001,2,110.31,0.2,220.07,WH_4,PRM08
ORD_0069592,PRD_0012,1,8.9,0.0,8.9,WH_3,
ORD_0069593,PRD_0013,3,41.89,0.0,125.67,WH_1,
ORD_0069594,PRD_0013,1,41.9,0.0,41.9,WH_2,
ORD_0069595,PRD_0010,1,22.26,0.0,22.26,WH_4,
ORD_0069595,PRD_0015,1,59.63,0.0,59.63,WH_1,
ORD_0069596,PRD_0015,1,60.64,0.0,60.64,WH_3,
ORD_0069597,PRD_0006,1,11.58,0.0,11.58,WH_3,
ORD_0069598,PRD_0006,1,11.62,0.2,11.6,WH_3,PRM11
ORD_0069599,PRD_0009,1,26.35,0.0,26.35,WH_2,
ORD_0069600,PRD_0001,1,109.6,0.0,109.6,WH_2,
ORD_0069601,PRD_0001,1,110.35,0.2,110.07,WH_2,PRM08
ORD_0069602,PRD_0021,1,44.91,0.0,44.91,WH_1,
ORD_0069603,PRD_0001,1,109.57,0.0,109.57,WH_5,
ORD_0069603,PRD_0001,1,109.57,0.0,109.57,WH_2,
ORD_0069604,PRD_0001,2,108.96,0.0,217.92,WH_3,
ORD_0069604,PRD_0001,1,108.96,0.0,108.96,WH_3,
ORD_0069605,PRD_0001,1,109.95,0.0,109.95,WH_3,
ORD_0069606,PRD_0013,1,42.59,0.0,42.59,WH_3,
ORD_0069606,PRD_0013,1,42.59,0.0,42.59,WH_4,
ORD_0069607,PRD_0007,1,49.29,0.0,49.29,WH_3,
ORD_0069608,PRD_0013,1,42.5,0.0,42.5,WH_3,
ORD_0069608,PRD_0030,1,61.18,0.0,61.18,WH_3,
ORD_0069609,PRD_0009,1,26.41,0.2,26.36,WH_1,PRM07
ORD_0069609,PRD_0001,1,109.7,0.2,109.48,WH_2,PRM07
ORD_0069610,PRD_0039,2,76.82,0.0,153.64,WH_3,
ORD_0069611,PRD_0021,1,44.2,0.0,44.2,WH_5,
ORD_0069612,PRD_0006,1,11.43,0.0,11.43,WH_3,
ORD_0069612,PRD_0001,1,109.46,0.0,109.46,WH_1,
ORD_0069613,PRD_0031,2,76.88,0.0,153.76,WH_1,
ORD_0069614,PRD_0001,1,110.83,0.0,110.83,WH_2,
ORD_0069615,PRD_0018,1,49.35,0.0,49.35,WH_1,
ORD_0069616,PRD_0013,1,42.43,0.0,42.43,WH_5,
ORD_0069616,PRD_0001,1,110.27,0.0,110.27,WH_1,
ORD_0069616,PRD_0019,1,33.95,0.0,33.95,WH_1,
ORD_0069617,PRD_0015,1,60.48,0.0,60.48,WH_1,
ORD_0069617,PRD_0021,1,44.81,0.0,44.81,WH_4,
ORD_0069618,PRD_0001,1,111.03,0.0,111.03,WH_1,
ORD_0069618,PRD_0018,2,49.34,0.0,98.68,WH_1,
ORD_0069619,PRD_0009,1,26.53,0.0,26.53,WH_3,
ORD_0069620,PRD_0003,1,40.18,0.0,40.18,WH_2,
ORD_0069621,PRD_0001,2,109.07,0.0,218.14,WH_5,
ORD_0069622,PRD_0013,1,42.21,0.2,42.13,WH_3,PRM07
ORD_0069622,PRD_0021,1,44.42,0.2,44.33,WH_3,PRM07
ORD_0069623,PRD_0001,1,109.79,0.0,109.79,WH_5,
ORD_0069624,PRD_0001,2,109.85,0.0,219.7,WH_2,
ORD_0069624,PRD_0018,2,48.82,0.0,97.64,WH_3,
ORD_0069625,PRD_0001,1,110.38,0.0,110.38,WH_3,
ORD_0069626,PRD_0027,1,44.95,0.0,44.95,WH_5,
ORD_0069626,PRD_0001,1,110.69,0.0,110.69,WH_3,
ORD_0069627,PRD_0029,1,88.17,0.0,88.17,WH_3,
ORD_0069627,PRD_0016,2,25.81,0.0,51.62,WH_3,
ORD_0069627,PRD_0013,1,42.73,0.0,42.73,WH_3,
ORD_0069628,PRD_0001,1,108.27,0.2,108.0,WH_3,PRM03
ORD_0069629,PRD_0021,1,43.97,0.0,43.97,WH_3,
ORD_0069629,PRD_0001,2,108.6,0.0,217.2,WH_3,
ORD_0069630,PRD_0001,1,108.81,0.0,108.81,WH_3,
ORD_0069630,PRD_0001,1,108.81,0.0,108.81,WH_3,
ORD_0069631,PRD_0013,2,41.9,0.0,83.8,WH_5,
ORD_0069631,PRD_0009,1,26.21,0.0,26.21,WH_4,
ORD_0069632,PRD_0002,2,24.32,0.0,48.64,WH_3,
ORD_0069633,PRD_0018,1,48.55,0.0,48.55,WH_4,
ORD_0069634,PRD_0001,1,110.05,0.0,110.05,WH_3,
ORD_0069634,PRD_0001,1,110.05,0.0,110.05,WH_3,
ORD_0069634,PRD_0001,1,110.05,0.0,110.05,WH_3,
ORD_0069635,PRD_0001,1,110.19,0.0,110.19,WH_3,
ORD_0069636,PRD_0001,1,110.45,0.0,110.45,WH_4,
ORD_0069637,PRD_0001,2,110.47,0.0,220.94,WH_3,
ORD_0069638,PRD_0001,1,110.3,0.0,110.3,WH_4,
ORD_0069639,PRD_0028,2,17.88,0.0,35.76,WH_3,
ORD_0069639,PRD_0013,1,42.61,0.0,42.61,WH_4,
ORD_0069639,PRD_0007,1,50.17,0.0,50.17,WH_2,
ORD_0069640,PRD_0029,1,88.11,0.0,88.11,WH_3,
ORD_0069640,PRD_0001,1,110.98,0.0,110.98,WH_2,
ORD_0069640,PRD_0033,1,42.44,0.0,42.44,WH_2,
ORD_0069641,PRD_0001,1,108.36,0.0,108.36,WH_2,
ORD_0069641,PRD_0001,1,108.36,0.0,108.36,WH_2,
ORD_0069641,PRD_0013,1,41.7,0.0,41.7,WH_2,
ORD_0069642,PRD_0001,2,108.94,0.3,217.23,WH_1,PRM04
ORD_0069643,PRD_0006,1,11.52,0.0,11.52,WH_1,
ORD_0069644,PRD_0013,1,42.53,0.0,42.53,WH_2,
ORD_0069644,PRD_0018,1,49.12,0.0,49.12,WH_1,
ORD_0069645,PRD_0034,1,19.9,0.0,19.9,WH_5,
ORD_0069646,PRD_0015,1,60.43,0.0,60.43,WH_4,
ORD_0069647,PRD_0027,1,45.17,0.2,45.08,WH_4,PRM11
ORD_0069648,PRD_0007,1,50.19,0.0,50.19,WH_5,
ORD_0069648,PRD_0013,1,42.63,0.0,42.63,WH_1,
ORD_0069649,PRD_0015,1,59.45,0.0,59.45,WH_4,
ORD_0069650,PRD_0015,1,59.51,0.0,59.51,WH_2,
ORD_0069651,PRD_0021,2,44.32,0.0,88.64,WH_4,
ORD_0069652,PRD_0007,2,50.09,0.0,100.18,WH_4,
ORD_0069653,PRD_0001,1,110.6,0.0,110.6,WH_4,
ORD_0069654,PRD_0013,1,42.62,0.0,42.62,WH_4,
ORD_0069654,PRD_0030,1,61.35,0.0,61.35,WH_5,
ORD_0069655,PRD_0039,1,76.66,0.0,76.66,WH_4,
ORD_0069656,PRD_0001,1,107.49,0.0,107.49,WH_3,
ORD_0069656,PRD_0013,1,41.36,0.0,41.36,WH_3,
ORD_0069656,PRD_0001,2,107.49,0.0,214.98,WH_3,
ORD_0069657,PRD_0013,1,41.52,0.0,41.52,WH_1,
ORD_0069658,PRD_0001,1,107.93,0.0,107.93,WH_1,
ORD_0069659,PRD_0013,1,41.82,0.0,41.82,WH_1,
ORD_0069659,PRD_0026,3,12.74,0.0,38.22,WH_1,
ORD_0069660,PRD_0015,2,60.05,0.0,120.1,WH_1,
ORD_0069661,PRD_0007,1,49.99,0.2,49.87,WH_1,PRM08
ORD_0069662,PRD_0001,2,109.62,0.0,219.24,WH_3,
ORD_0069663,PRD_0001,2,109.96,0.0,219.92,WH_2,
ORD_0069663,PRD_0001,1,109.96,0.0,109.96,WH_3,
ORD_0069664,PRD_0027,1,44.85,0.0,44.85,WH_4,
ORD_0069665,PRD_0028,1,17.91,0.0,17.91,WH_3,
ORD_0069666,PRD_0015,1,59.84,0.0,59.84,WH_5,
ORD_0069667,PRD_0023,1,29.0,0.0,29.0,WH_1,
ORD_0069668,PRD_0001,1,109.61,0.0,109.61,WH_4,
ORD_0069669,PRD_0019,1,33.86,0.0,33.86,WH_1,
ORD_0069670,PRD_0013,1,42.74,0.0,42.74,WH_5,
ORD_0069671,PRD_0001,2,108.44,0.0,216.88,WH_3,
ORD_0069672,PRD_0013,2,41.93,0.0,83.86,WH_1,
ORD_0069673,PRD_0007,1,50.38,0.2,50.28,WH_1,PRM11
ORD_0069673,PRD_0029,1,88.28,0.2,88.1,WH_1,PRM11
ORD_0069674,PRD_0001,1,109.95,0.0,109.95,WH_1,
ORD_0069675,PRD_0001,1,110.1,0.0,110.1,WH_1,
ORD_0069676,PRD_0018,1,49.21,0.0,49.21,WH_3,
ORD_0069677,PRD_0013,1,42.66,0.0,42.66,WH_4,
ORD_0069677,PRD_0001,1,110.88,0.0,110.88,WH_1,
ORD_0069678,PRD_0021,1,44.88,0.0,44.88,WH_1,
ORD_0069679,PRD_0023,1,28.86,0.0,28.86,WH_2,
ORD_0069680,PRD_0001,1,109.96,0.0,109.96,WH_3,
ORD_0069680,PRD_0021,1,44.52,0.0,44.52,WH_3,
ORD_0069681,PRD_0001,1,110.96,0.0,110.96,WH_3,
ORD_0069682,PRD_0013,1,41.79,0.0,41.79,WH_4,
ORD_0069682,PRD_0015,1,59.34,0.0,59.34,WH_4,
ORD_0069682,PRD_0007,1,49.2,0.0,49.2,WH_4,
ORD_0069682,PRD_0001,1,108.6,0.0,108.6,WH_4,
ORD_0069683,PRD_0001,2,108.91,0.3,217.17,WH_4,PRM04
ORD_0069684,PRD_0013,1,41.97,0.2,41.89,WH_4,PRM05
ORD_0069684,PRD_0001,1,109.08,0.2,108.86,WH_4,PRM05
ORD_0069685,PRD_0001,1,109.15,0.2,108.93,WH_1,PRM05
ORD_0069686,PRD_0018,1,48.42,0.3,48.27,WH_4,PRM04
ORD_0069687,PRD_0001,1,109.3,0.0,109.3,WH_2,
ORD_0069687,PRD_0016,1,25.4,0.0,25.4,WH_3,
ORD_0069687,PRD_0017,2,36.43,0.0,72.86,WH_4,
ORD_0069688,PRD_0001,1,110.29,0.0,110.29,WH_4,
ORD_0069688,PRD_0001,1,110.29,0.0,110.29,WH_4,
ORD_0069689,PRD_0027,1,44.96,0.0,44.96,WH_5,
ORD_0069690,PRD_0024,1,21.37,0.0,21.37,WH_1,
ORD_0069690,PRD_0001,1,107.78,0.0,107.78,WH_4,
ORD_0069691,PRD_0021,1,43.71,0.0,43.71,WH_3,
ORD_0069692,PRD_0016,1,25.22,0.0,25.22,WH_1,
ORD_0069693,PRD_0001,1,109.1,0.0,109.1,WH_5,
ORD_0069694,PRD_0013,1,42.29,0.0,42.29,WH_1,
ORD_0069695,PRD_0001,1,110.21,0.0,110.21,WH_1,
ORD_0069696,PRD_0030,1,61.56,0.0,61.56,WH_1,
ORD_0069697,PRD_0021,1,44.84,0.0,44.84,WH_1,
ORD_0069698,PRD_0013,1,42.69,0.0,42.69,WH_4,
ORD_0069698,PRD_0001,1,110.95,0.0,110.95,WH_4,
ORD_0069698,PRD_0001,2,110.95,0.0,221.9,WH_5,
ORD_0069699,PRD_0018,1,48.01,0.0,48.01,WH_1,
ORD_0069699,PRD_0022,1,49.33,0.0,49.33,WH_4,
ORD_0069700,PRD_0013,2,41.61,0.0,83.22,WH_1,
ORD_0069700,PRD_0001,1,108.15,0.0,108.15,WH_4,
ORD_0069701,PRD_0001,1,108.94,0.0,108.94,WH_1,
ORD_0069701,PRD_0015,1,59.53,0.0,59.53,WH_4,
ORD_0069702,PRD_0003,1,39.64,0.0,39.64,WH_4,
ORD_0069703,PRD_0009,3,26.3,0.0,78.9,WH_4,
ORD_0069703,PRD_0001,1,109.25,0.0,109.25,WH_4,
ORD_0069703,PRD_0008,1,64.54,0.0,64.54,WH_4,
ORD_0069703,PRD_0001,2,109.25,0.0,218.5,WH_4,
ORD_0069704,PRD_0001,1,109.32,0.0,109.32,WH_1,
ORD_0069705,PRD_0001,1,109.45,0.0,109.45,WH_3,
ORD_0069706,PRD_0013,1,42.43,0.0,42.43,WH_3,
ORD_0069707,PRD_0024,1,22.04,0.0,22.04,WH_3,
ORD_0069708,PRD_0007,1,48.88,0.0,48.88,WH_5,
ORD_0069708,PRD_0001,1,107.88,0.0,107.88,WH_5,
ORD_0069709,PRD_0001,1,108.28,0.0,108.28,WH_5,
ORD_0069710,PRD_0001,1,108.56,0.0,108.56,WH_1,
ORD_0069710,PRD_0001,1,108.56,0.0,108.56,WH_1,
ORD_0069711,PRD_0021,1,44.1,0.0,44.1,WH_1,
ORD_0069711,PRD_0016,1,25.31,0.0,25.31,WH_1,
ORD_0069711,PRD_0013,1,41.91,0.0,41.91,WH_1,
ORD_0069711,PRD_0001,1,108.91,0.0,108.91,WH_1,
ORD_0069712,PRD_0015,1,59.77,0.1,59.68,WH_5,PRM06
ORD_0069713,PRD_0013,1,42.16,0.0,42.16,WH_4,
ORD_0069714,PRD_0001,1,108.88,0.0,108.88,WH_1,
ORD_0069715,PRD_0001,1,107.81,0.0,107.81,WH_3,
ORD_0069715,PRD_0001,3,107.81,0.0,323.43,WH_3,
ORD_0069716,PRD_0001,1,108.1,0.0,108.1,WH_1,
ORD_0069716,PRD_0001,1,108.1,0.0,108.1,WH_1,
ORD_0069716,PRD_0002,1,24.11,0.0,24.11,WH_1,
ORD_0069717,PRD_0015,1,59.21,0.0,59.21,WH_3,
ORD_0069718,PRD_0001,1,108.43,0.0,108.43,WH_1,
ORD_0069719,PRD_0001,1,108.66,0.0,108.66,WH_2,
ORD_0069719,PRD_0023,1,28.75,0.0,28.75,WH_3,
ORD_0069719,PRD_0001,3,108.66,0.0,325.98,WH_3,
ORD_0069719,PRD_0009,1,26.16,0.0,26.16,WH_3,
ORD_0069720,PRD_0001,1,110.07,0.0,110.07,WH_3,
ORD_0069720,PRD_0015,1,60.15,0.0,60.15,WH_3,
ORD_0069721,PRD_0020,2,49.05,0.0,98.1,WH_5,
ORD_0069722,PRD_0015,1,60.34,0.2,60.19,WH_5,PRM08
ORD_0069722,PRD_0007,2,50.03,0.2,99.81,WH_1,PRM08
ORD_0069723,PRD_0006,1,11.59,0.0,11.59,WH_3,
ORD_0069724,PRD_0015,1,59.82,0.0,59.82,WH_5,
ORD_0069724,PRD_0013,2,42.13,0.0,84.26,WH_4,
ORD_0069725,PRD_0001,1,109.54,0.0,109.54,WH_5,
ORD_0069725,PRD_0015,1,59.85,0.0,59.85,WH_5,
ORD_0069726,PRD_0001,2,109.81,0.0,219.62,WH_4,
ORD_0069727,PRD_0019,1,33.82,0.0,33.82,WH_2,
ORD_0069727,PRD_0001,1,109.83,0.0,109.83,WH_2,
ORD_0069727,PRD_0023,2,29.06,0.0,58.12,WH_5,
ORD_0069728,PRD_0001,1,109.09,0.0,109.09,WH_3,
ORD_0069729,PRD_0004,1,63.27,0.0,63.27,WH_1,
ORD_0069730,PRD_0013,2,42.06,0.0,84.12,WH_1,
ORD_0069731,PRD_0001,1,110.02,0.0,110.02,WH_1,
ORD_0069732,PRD_0001,1,107.85,0.0,107.85,WH_3,
ORD_0069733,PRD_0013,1,42.06,0.0,42.06,WH_3,
ORD_0069734,PRD_0002,1,24.28,0.0,24.28,WH_2,
ORD_0069734,PRD_0001,1,108.87,0.0,108.87,WH_2,
ORD_0069734,PRD_0021,1,44.08,0.0,44.08,WH_2,
ORD_0069735,PRD_0001,1,110.3,0.0,110.3,WH_2,
ORD_0069735,PRD_0028,1,17.81,0.0,17.81,WH_2,
ORD_0069736,PRD_0001,1,110.36,0.2,110.08,WH_2,PRM08
ORD_0069736,PRD_0021,2,44.68,0.2,89.14,WH_5,PRM08
ORD_0069737,PRD_0015,1,60.7,0.3,60.52,WH_2,PRM10
ORD_0069738,PRD_0017,1,36.27,0.0,36.27,WH_2,
ORD_0069739,PRD_0018,1,48.37,0.0,48.37,WH_2,
ORD_0069740,PRD_0001,1,108.08,0.0,108.08,WH_3,
ORD_0069741,PRD_0001,1,108.66,0.0,108.66,WH_3,
ORD_0069742,PRD_0013,1,42.05,0.0,42.05,WH_3,
ORD_0069743,PRD_0018,1,48.67,0.0,48.67,WH_4,
ORD_0069744,PRD_0013,2,42.22,0.2,84.27,WH_3,PRM07
ORD_0069745,PRD_0021,1,44.64,0.0,44.64,WH_3,
ORD_0069745,PRD_0015,1,60.25,0.0,60.25,WH_3,
ORD_0069746,PRD_0036,1,38.79,0.0,38.79,WH_3,
ORD_0069747,PRD_0018,1,49.26,0.0,49.26,WH_2,
ORD_0069748,PRD_0013,1,42.25,0.0,42.25,WH_1,
ORD_0069748,PRD_0001,1,109.8,0.0,109.8,WH_1,
ORD_0069749,PRD_0034,1,19.95,0.0,19.95,WH_5,
ORD_0069749,PRD_0013,1,42.82,0.0,42.82,WH_3,
ORD_0069749,PRD_0039,1,76.85,0.0,76.85,WH_3,
ORD_0069749,PRD_0021,1,45.05,0.0,45.05,WH_1,
ORD_0069750,PRD_0001,2,110.88,0.0,221.76,WH_2,
ORD_0069751,PRD_0027,1,45.11,0.0,45.11,WH_3,
ORD_0069752,PRD_0001,1,109.41,0.1,109.25,WH_5,PRM06
ORD_0069753,PRD_0015,1,60.43,0.1,60.34,WH_3,PRM09
ORD_0069754,PRD_0015,1,60.49,0.0,60.49,WH_4,
